,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,artist_ids,top_track_popularities,genres,track_popularities
2160,266411,$$$ (feat. Normani),Gunna,One of Wun,spotify:track:1qmTyz4l8mLlxGqGP2YjCF,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",58.0
2161,4506,Take My Time,Reno Basquiat,Late Nights on Glenwood,spotify:track:0KNSkHuUC07Qb5s9IvVVC1,6GZicTMb0QFGyo1tccEGEa,9.0,[],0.0
2162,472910,Giannis,Hurricane Wisdom,Giannis,spotify:track:5oVn6GZuuMDlsBqWl1FzNi,4PooHx6BstbetDtBMrLyV7,58.0,[],58.0
2163,577460,"Manzi Nte (feat. Masterpiece YVK, Ceeka RSA, M.J, Silas Africa & Al Xapo)",Tyler ICU,"Manzi Nte (feat. Masterpiece YVK, Ceeka RSA, M.J, Silas Africa & Al Xapo)",spotify:track:4GxZKOak4mz6VmMJUmO4Is,2oIQCM7hRZI9tS5b9S8rj4,59.0,['amapiano'],58.0
2164,255165,"Manzi Nte (feat. Masterpiece YVK, Ceeka RSA, M.J, Silas Africa & Al Xapo)",Tyler ICU,"Manzi Nte (feat. Masterpiece YVK, Ceeka RSA, M.J, Silas Africa & Al Xapo)",spotify:track:4GxZKOak4mz6VmMJUmO4Is,2oIQCM7hRZI9tS5b9S8rj4,59.0,['amapiano'],58.0
2165,142363,"Manzi Nte (feat. Masterpiece YVK, Ceeka RSA, M.J, Silas Africa & Al Xapo)",Tyler ICU,"Manzi Nte (feat. Masterpiece YVK, Ceeka RSA, M.J, Silas Africa & Al Xapo)",spotify:track:4GxZKOak4mz6VmMJUmO4Is,2oIQCM7hRZI9tS5b9S8rj4,59.0,['amapiano'],58.0
2166,25728,"Manzi Nte (feat. Masterpiece YVK, Ceeka RSA, M.J, Silas Africa & Al Xapo)",Tyler ICU,"Manzi Nte (feat. Masterpiece YVK, Ceeka RSA, M.J, Silas Africa & Al Xapo)",spotify:track:4GxZKOak4mz6VmMJUmO4Is,2oIQCM7hRZI9tS5b9S8rj4,59.0,['amapiano'],58.0
2167,101998,"Manzi Nte (feat. Masterpiece YVK, Ceeka RSA, M.J, Silas Africa & Al Xapo)",Tyler ICU,"Manzi Nte (feat. Masterpiece YVK, Ceeka RSA, M.J, Silas Africa & Al Xapo)",spotify:track:4GxZKOak4mz6VmMJUmO4Is,2oIQCM7hRZI9tS5b9S8rj4,59.0,['amapiano'],58.0
2168,159893,TEFLON DON,Future,MIXTAPE PLUTO,spotify:track:2jnezASa7o0lP6aif6VrIf,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",71.0
2169,139196,LIL DEMON,Future,MIXTAPE PLUTO,spotify:track:3aCPResPDNae3pXTocGpYe,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",76.0
2170,147592,SKI,Future,MIXTAPE PLUTO,spotify:track:6pf7fmrtYcA4WpqTksuh68,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",68.0
2171,167111,READY TO COOK UP,Future,MIXTAPE PLUTO,spotify:track:5tUETztMKNT9NDbMUVpxzl,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",62.0
2172,160555,PLUTOSKI,Future,MIXTAPE PLUTO,spotify:track:2t4H61OtTYgmDe61KxkjKH,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",72.0
2173,205730,TOO FAST,Future,MIXTAPE PLUTO,spotify:track:0DhCbTQZfWD8P8pOlg3jv9,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",66.0
2174,59599,OCEAN,Future,MIXTAPE PLUTO,spotify:track:5sWxZXRYjkAnRQr7894dRa,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",62.0
2175,79120,PRESS THE BUTTON,Future,MIXTAPE PLUTO,spotify:track:4BObwxRcqiuifYuPbYrjqP,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",59.0
2176,114915,MJ,Future,MIXTAPE PLUTO,spotify:track:1zdVrr3f0eUorO9bkdZ58N,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",60.0
2177,160824,BRAZZIER,Future,MIXTAPE PLUTO,spotify:track:14P3Ep4KDanxUFzFLsmX5K,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",64.0
2178,108953,SOUTH OF FRANCE,Future,MIXTAPE PLUTO,spotify:track:2vXbt6p8MASsy0rGMpgWdG,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",62.0
2179,19226,SURFING A TSUNAMI,Future,MIXTAPE PLUTO,spotify:track:6t48Ju7G0qoYovcWJgvVwL,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",61.0
2180,537529,Je suis fâché,Dj Léo le kdo du ciel,Je suis fâché,spotify:track:6eaFG6UvOs3QnYhPCOn2sm,084TMjcRarwgyURTDNr8Xh,17.0,"['coupe-decale', 'zouglou']",11.0
2181,468741,Je suis fâché,Dj Léo le kdo du ciel,Je suis fâché,spotify:track:6eaFG6UvOs3QnYhPCOn2sm,084TMjcRarwgyURTDNr8Xh,17.0,"['coupe-decale', 'zouglou']",11.0
2182,202213,Je suis fâché,Dj Léo le kdo du ciel,Je suis fâché,spotify:track:6eaFG6UvOs3QnYhPCOn2sm,084TMjcRarwgyURTDNr8Xh,17.0,"['coupe-decale', 'zouglou']",11.0
2183,202213,Je suis fâché,Dj Léo le kdo du ciel,Je suis fâché,spotify:track:6eaFG6UvOs3QnYhPCOn2sm,084TMjcRarwgyURTDNr8Xh,17.0,"['coupe-decale', 'zouglou']",11.0
2184,202213,Je suis fâché,Dj Léo le kdo du ciel,Je suis fâché,spotify:track:6eaFG6UvOs3QnYhPCOn2sm,084TMjcRarwgyURTDNr8Xh,17.0,"['coupe-decale', 'zouglou']",11.0
2185,50219,Je suis fâché,Dj Léo le kdo du ciel,Je suis fâché,spotify:track:6eaFG6UvOs3QnYhPCOn2sm,084TMjcRarwgyURTDNr8Xh,17.0,"['coupe-decale', 'zouglou']",11.0
2186,1720,Je suis fâché,Dj Léo le kdo du ciel,Je suis fâché,spotify:track:6eaFG6UvOs3QnYhPCOn2sm,084TMjcRarwgyURTDNr8Xh,17.0,"['coupe-decale', 'zouglou']",11.0
2187,23480,roll da dice,4batz,roll da dice,spotify:track:1zV2mbt3vg6yVr6Sb1PFjz,5fi7lIgJGH3RgUpJYcffQ7,71.0,[],64.0
2188,203571,Tshwala Bam (feat. S.N.E),TitoM,Tshwala Bam (feat. S.N.E),spotify:track:6cyXHTix4NQ069gKJEYv41,5eYSqn4LCXLgIFYR4qOZ1k,59.0,['amapiano'],65.0
2189,255241,OZEBA,Rema,HEIS,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,46pWGuE3dSwY3bMMXGBvVS,73.0,"['afrobeats', 'nigerian pop']",67.0
2190,175636,Showa,Kizz Daniel,TZA,spotify:track:4WYbYaibpIWj1FLbMUH2Yb,1X6cBGnXpEpN7CmflLKmLV,65.0,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",63.0
2191,58847,ONOME,Odeal,ONOME,spotify:track:7gafxJvox7DDFs3R1dByQH,2BPwxhCvvcb8xDl8GWIjbh,68.0,['uk contemporary r&b'],58.0
2192,335386,Cruisin' (feat. Yeat),Childish Gambino,Bando Stone and The New World,spotify:track:1CJO1NdPdtnkJBrEx6As65,73sIBHcqh3Z3NyqHKZ7FOL,80.0,"['atl hip hop', 'hip hop', 'rap']",53.0
2193,126356,Circadian Rhythm,Drake,100 GIGS,spotify:track:1eroCliWpJrEu1V7VSObcO,3TVXtAsR1Inumwj472S9r4,84.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",79.0
2194,156097,Champs Élysées (feat. Gunna),Toosii,Champs Élysées (feat. Gunna),spotify:track:2b7jU3d9AZAotfi0pvLaec,6BH1xcDkwbbyrLMUKECsW1,65.0,['north carolina hip hop'],58.0
2195,30868,It Is What It Is (feat. Gunna),Big Sean,Better Me Than You,spotify:track:5oq7ssOOA3U6UbQ5vjYQvO,0c173mlxpT3dSFRgMO8XPh,72.0,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",62.0
2196,55450,GEEKED UP (FEAT. YEAT),Don Toliver,HARDSTONE PSYCHO,spotify:track:16vvJmnrondzmZjEBThA0T,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],64.0
2197,1178443,Cruisin' (feat. Yeat),Childish Gambino,Bando Stone and The New World,spotify:track:1CJO1NdPdtnkJBrEx6As65,73sIBHcqh3Z3NyqHKZ7FOL,80.0,"['atl hip hop', 'hip hop', 'rap']",53.0
2198,5900,Cruisin' (feat. Yeat),Childish Gambino,Bando Stone and The New World,spotify:track:1CJO1NdPdtnkJBrEx6As65,73sIBHcqh3Z3NyqHKZ7FOL,80.0,"['atl hip hop', 'hip hop', 'rap']",53.0
2199,202195,On The Ground,Odeal,Thoughts I Never Said,spotify:track:6JO4UtwjiRPFUSykHeGxOT,2BPwxhCvvcb8xDl8GWIjbh,68.0,['uk contemporary r&b'],38.0
2200,188884,911,Roddy Ricch,911,spotify:track:4A3IuipnqFLJN9zDOTDSx8,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",53.0
2201,125124,Approach Us,Vellydagoat,Mastercraft,spotify:track:00jZiX6ceETNDHpjnLEiCs,0Uls47yHdW9M1hgXUv1fu5,21.0,[],2.0
2202,389213,SHAKE,Franglish,SHAKE,spotify:track:5i0rsI0ih8V4pgY6J3MsHT,4uJNQGa3L2frXDxwgouTIw,70.0,"['french hip hop', 'pop urbaine', 'r&b francais']",43.0
2203,38240,Shoki,Lil Kesh,Shoki,spotify:track:3VdhYxGNurbhjrK682cRon,38XiDu0kK3Z5jdHUDqBzNT,63.0,"['afrobeats', 'afropop', 'nigerian hip hop', 'nigerian pop']",29.0
2204,16200,burn the witch,Sir Yacht,burn the witch,spotify:track:5mXFor1rodJftKepSCPNiM,2qVJnTaXiFCu6S5u1qR3xv,12.0,[],7.0
2205,32500,Triple Double,Sir Yacht,Triple Double,spotify:track:4omC5VloTGgciDGuX3Txhf,2qVJnTaXiFCu6S5u1qR3xv,12.0,[],4.0
2206,6280,No One Feels Bad for You,Maui Ski Club,No One Feels Bad for You,spotify:track:7jtGmJs83pZw2lRQebfybA,6atXaEF6COdupdmCwGBcIb,12.0,[],3.0
2207,11410,Lunatic,Sir Yacht,Lunatic,spotify:track:3WLJgyPjTykvGJqgxUD6Df,2qVJnTaXiFCu6S5u1qR3xv,12.0,[],8.0
2208,356090,Je suis fâché,Dj Léo le kdo du ciel,Je suis fâché,spotify:track:6eaFG6UvOs3QnYhPCOn2sm,084TMjcRarwgyURTDNr8Xh,17.0,"['coupe-decale', 'zouglou']",11.0
2209,770,AZAMAN,Rema,HEIS,spotify:track:4K5lYtD8r6OFRbzWc6MwCS,46pWGuE3dSwY3bMMXGBvVS,73.0,"['afrobeats', 'nigerian pop']",66.0
2210,95420,OZEBA,Rema,HEIS,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,46pWGuE3dSwY3bMMXGBvVS,73.0,"['afrobeats', 'nigerian pop']",67.0
2211,3160,Sandwich picnic,Tomoki Kikuya,Yummy!,spotify:track:3jsGCSRcPNRbykMgyEUCc1,7uvQhdA2z9b5Azlk46U4I0,12.0,[],0.0
2212,248806,Jeu De Jambes,Davy One,Jeu De Jambes,spotify:track:4eC7Y0t6l6TyQnQAD3aNL6,3QCQdyKtg9Yx1rYYnMb7pz,54.0,[],53.0
2213,5691,Boucan (feat. Franglish),KeBlack,Boucan (feat. Franglish),spotify:track:6jElwivDtkQUv9QFGrdN26,7x3eTVPlBiPjXHn3qotY86,64.0,"['french hip hop', 'pop urbaine', 'r&b francais']",70.0
2214,131428,Jeu De Jambes,Davy One,Jeu De Jambes,spotify:track:4eC7Y0t6l6TyQnQAD3aNL6,3QCQdyKtg9Yx1rYYnMb7pz,54.0,[],53.0
2215,171216,Boucan (feat. Franglish),KeBlack,Boucan (feat. Franglish),spotify:track:6jElwivDtkQUv9QFGrdN26,7x3eTVPlBiPjXHn3qotY86,64.0,"['french hip hop', 'pop urbaine', 'r&b francais']",70.0
2216,171281,SHAKE,Franglish,Prime,spotify:track:4XiShvys21z0sdJgYF5Myd,4uJNQGa3L2frXDxwgouTIw,70.0,"['french hip hop', 'pop urbaine', 'r&b francais']",35.0
2217,44400,NIA,Genezio,BOUNCE MUSIC,spotify:track:3buluGlftrlQP7x9WvUe9E,0PcU18DNfkn3pmbjy5yMFz,70.0,['r&b francais'],53.0
2218,7170,Allo,Youka,VENIN,spotify:track:4o8e8oS6M7rgE7fb70fC5M,5dDL6ReckbbD5JBnZdobv6,69.0,['r&b francais'],58.0
2219,180597,Confession,Babyboy AV,Confession,spotify:track:7IAzRTQQz6Aoywj0R1Qce5,5p1CMGIDFgalZneW5P1EwX,67.0,"['afrobeats', 'nigerian pop']",67.0
2220,17195,Confession,Babyboy AV,Confession,spotify:track:7IAzRTQQz6Aoywj0R1Qce5,5p1CMGIDFgalZneW5P1EwX,67.0,"['afrobeats', 'nigerian pop']",67.0
2221,703,Allo,Youka,VENIN,spotify:track:4o8e8oS6M7rgE7fb70fC5M,5dDL6ReckbbD5JBnZdobv6,69.0,['r&b francais'],58.0
2222,2496,NIA,Genezio,BOUNCE MUSIC,spotify:track:3buluGlftrlQP7x9WvUe9E,0PcU18DNfkn3pmbjy5yMFz,70.0,['r&b francais'],53.0
2223,853,SHAKE,Franglish,Prime,spotify:track:4XiShvys21z0sdJgYF5Myd,4uJNQGa3L2frXDxwgouTIw,70.0,"['french hip hop', 'pop urbaine', 'r&b francais']",35.0
2224,725,Boucan (feat. Franglish),KeBlack,Boucan (feat. Franglish),spotify:track:6jElwivDtkQUv9QFGrdN26,7x3eTVPlBiPjXHn3qotY86,64.0,"['french hip hop', 'pop urbaine', 'r&b francais']",70.0
2225,106,Allo,Youka,VENIN,spotify:track:4o8e8oS6M7rgE7fb70fC5M,5dDL6ReckbbD5JBnZdobv6,69.0,['r&b francais'],58.0
2226,3136,Jeu De Jambes,Davy One,Jeu De Jambes,spotify:track:4eC7Y0t6l6TyQnQAD3aNL6,3QCQdyKtg9Yx1rYYnMb7pz,54.0,[],53.0
2227,170,Boucan (feat. Franglish),KeBlack,Boucan (feat. Franglish),spotify:track:6jElwivDtkQUv9QFGrdN26,7x3eTVPlBiPjXHn3qotY86,64.0,"['french hip hop', 'pop urbaine', 'r&b francais']",70.0
2228,149,SHAKE,Franglish,Prime,spotify:track:4XiShvys21z0sdJgYF5Myd,4uJNQGa3L2frXDxwgouTIw,70.0,"['french hip hop', 'pop urbaine', 'r&b francais']",35.0
2229,149,NIA,Genezio,BOUNCE MUSIC,spotify:track:3buluGlftrlQP7x9WvUe9E,0PcU18DNfkn3pmbjy5yMFz,70.0,['r&b francais'],53.0
2230,149,Confession,Babyboy AV,Confession,spotify:track:7IAzRTQQz6Aoywj0R1Qce5,5p1CMGIDFgalZneW5P1EwX,67.0,"['afrobeats', 'nigerian pop']",67.0
2231,1664,GENIE MOOD - REMIX,DJ Sams,GENIE MOOD,spotify:track:5RDbyZhRLGdAra8LX6Aqu9,4COUNp9KQaptCAtzDfNExC,42.0,[],42.0
2232,5184,Sans effet,Tayc,Fleur froide - Second état : la cristallisation,spotify:track:30RBuEKVJ2UXimaPtwAEIa,7gU9VyFRN3JWPJ5oHOil60,67.0,"['pop urbaine', 'r&b francais']",54.0
2233,1258,Position,Franglish,Prime,spotify:track:3Zw66L4FvI9YUUx17OReRD,4uJNQGa3L2frXDxwgouTIw,70.0,"['french hip hop', 'pop urbaine', 'r&b francais']",69.0
2234,2219,Aucune attache,KeBlack,Aucune attache,spotify:track:3KZN01EuBoqh04jyGXpnxr,7x3eTVPlBiPjXHn3qotY86,64.0,"['french hip hop', 'pop urbaine', 'r&b francais']",68.0
2235,3285,Hm Hm hm,Youka,VENIN,spotify:track:1FEh2VLXCzHr4DhMLufrs5,5dDL6ReckbbD5JBnZdobv6,69.0,['r&b francais'],69.0
2236,1045,Némésis,Genezio,Némésis,spotify:track:0gsOjyu1YLidvhwFshynOd,0PcU18DNfkn3pmbjy5yMFz,70.0,['r&b francais'],51.0
2237,1301,Petit génie,Jungeli,Petit génie,spotify:track:1eldTykrnkEBLX41bk5eMw,6L8y2rKomt32RmT4wfwZS7,64.0,[],69.0
2238,1493,Ningisa (feat. Tayron Kwidan's),Hulk Van JMF,Ningisa (feat. Tayron Kwidan's),spotify:track:3taDmOcts8iAoW9l4eLBI1,2D2Wm1oAJrDRzXVzxkyBOE,53.0,[],36.0
2239,8021,Trop parler,Franglish,MOOD3 (Glish),spotify:track:3S1BOUUpxzHoSddKKsrg5z,4uJNQGa3L2frXDxwgouTIw,70.0,"['french hip hop', 'pop urbaine', 'r&b francais']",58.0
2240,853,Jeu De Jambes,Davy One,Jeu De Jambes,spotify:track:4eC7Y0t6l6TyQnQAD3aNL6,3QCQdyKtg9Yx1rYYnMb7pz,54.0,[],53.0
2241,15104,ONOME,Odeal,ONOME,spotify:track:7gafxJvox7DDFs3R1dByQH,2BPwxhCvvcb8xDl8GWIjbh,68.0,['uk contemporary r&b'],58.0
2242,1194,Tshwala Bam (feat. S.N.E),TitoM,Tshwala Bam,spotify:track:1AU9i0OPKywwrrpKJpV5ZG,5eYSqn4LCXLgIFYR4qOZ1k,59.0,['amapiano'],59.0
2243,13226,Tempted,Yung Filly,Tempted,spotify:track:5rL3pBAs8eR8UCIpHfMwSm,3OEJ7D4RwbnNFuG9JczKEa,63.0,['london rap'],63.0
2244,2197,Lomo Lomo,KiDi,Lomo Lomo,spotify:track:12jJRu9yInIX7oTxoXtM0S,14PimM6ohO2gYftuwTam9V,60.0,"['afrobeats', 'ghanaian pop']",60.0
2245,1941,Sensational (feat. Davido & Lojay),Chris Brown,11:11,spotify:track:44G2gUVQvNNZ6w3i05tR4n,7bXgB6jMjp9ATFy66eO08Z,83.0,"['r&b', 'rap']",66.0
2246,1322,SOMETHING,Gyakie,SOMETHING,spotify:track:1s2FsIDYlX6nhQ6UXF4V2w,1zO1FWFxxNUCqUuGATxZQZ,59.0,"['afro r&b', 'afrobeats', 'afropop', 'nigerian pop']",52.0
2247,1066,Bad Vibes (feat. Seyi Vibez),Ayra Starr,The Year I Turned 21,spotify:track:6VX4hVDmDMfClxp6EwDNQP,3ZpEKRjHaHANcpk10u6Ntq,82.0,['afrobeats'],63.0
2248,874,OZEBA,Rema,HEIS,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,46pWGuE3dSwY3bMMXGBvVS,73.0,"['afrobeats', 'nigerian pop']",67.0
2249,12970,Favourite Girl,Darkoo,Favourite Girl,spotify:track:6UTXf9k0H3JDus2ZZDwGpC,4QSTyDpxsKmv3UfavVUImR,67.0,"['afrobeats', 'afroswing', 'london rap', 'uk hip hop']",66.0
2250,4671,22,JayO,22,spotify:track:1QxTmNDHFmgaxgAolqqgAD,1IMENE2OCzsrXuu62aW1mD,63.0,['afrobeats'],63.0
2251,2410,Free Me,Odeal,Sunday At Zuri's,spotify:track:6cfyRstNjsLuD5POxzX7mp,2BPwxhCvvcb8xDl8GWIjbh,68.0,['uk contemporary r&b'],48.0
2252,1088,Showa,Kizz Daniel,TZA,spotify:track:4WYbYaibpIWj1FLbMUH2Yb,1X6cBGnXpEpN7CmflLKmLV,65.0,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",63.0
2253,22933,No.1 (feat. Tems),Tyla,TYLA,spotify:track:3qeMtqV38UWPZfps7mPTUE,3SozjO3Lat463tQICI9LcE,83.0,[],62.0
2254,2368,OHEMA (with Crayon & Bella Shmurda),Victony,OHEMA (with Crayon & Bella Shmurda),spotify:track:7CkDjDtJjCZA7AW7RBvrvC,1E5hfn5BduN2nnoZCJmUVG,71.0,"['afrobeats', 'nigerian pop']",62.0
2255,139285,Commas,Ayra Starr,The Year I Turned 21,spotify:track:4GXW3Ne1jzdORKHvHjK31V,3ZpEKRjHaHANcpk10u6Ntq,82.0,['afrobeats'],70.0
2256,165000,Amapiano,Asake,Work Of Art,spotify:track:1YgIvHDTvi1vosins1jyAC,3a1tBryiczPAZpgoZN9Rzg,74.0,"['afrobeats', 'nigerian pop']",63.0
2257,169138,VILLAIN,Rema,HEIS,spotify:track:0fTh0dLDH8aTt26xVxsiVp,46pWGuE3dSwY3bMMXGBvVS,73.0,"['afrobeats', 'nigerian pop']",53.0
2258,87593,Don't Leave,Rema,RAVAGE,spotify:track:19fCpJYZVtBKyOtIvEnDv0,46pWGuE3dSwY3bMMXGBvVS,73.0,"['afrobeats', 'nigerian pop']",43.0
2259,114200,MMS,Asake,Lungu Boy,spotify:track:13VXuHw3O8Yt7VwRIDqSo4,3a1tBryiczPAZpgoZN9Rzg,74.0,"['afrobeats', 'nigerian pop']",72.0
2260,316951,Bad Vibes (feat. Seyi Vibez),Ayra Starr,The Year I Turned 21,spotify:track:6VX4hVDmDMfClxp6EwDNQP,3ZpEKRjHaHANcpk10u6Ntq,82.0,['afrobeats'],63.0
2261,171428,Just2,Gwamz,Just2,spotify:track:7b56MrXXeTox20pq5nLroD,5asNjXXCZBu2NfJDarWlRR,42.0,[],39.0
2262,94536,POE,Ruger,RnB,spotify:track:52Krs3LCqtcfeiWUvhxncK,0a1SidMjD8D6EHvJph4n2H,70.0,"['afrobeats', 'nigerian pop']",64.0
2263,6490,Hold You Down,Juls,Hold You Down,spotify:track:1UAv2FU9jslNl8AHsoUBjY,7BIkk865pwBrSZetA8Izic,50.0,"['afrobeats', 'afroswing', 'uk dancehall']",46.0
2264,3990,OHEMA (with Crayon & Bella Shmurda),Victony,OHEMA (with Crayon & Bella Shmurda),spotify:track:7CkDjDtJjCZA7AW7RBvrvC,1E5hfn5BduN2nnoZCJmUVG,71.0,"['afrobeats', 'nigerian pop']",62.0
2265,1020,Showa,Kizz Daniel,TZA,spotify:track:4WYbYaibpIWj1FLbMUH2Yb,1X6cBGnXpEpN7CmflLKmLV,65.0,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",63.0
2266,3000,Running,Lasmid,Running,spotify:track:1uf7mMivE88BQOU37b2DVR,3WDXKsCKcxJhvrvpdg5IGI,55.0,['ghanaian pop'],40.0
2267,2080,Sensational (feat. Davido & Lojay),Chris Brown,11:11,spotify:track:44G2gUVQvNNZ6w3i05tR4n,7bXgB6jMjp9ATFy66eO08Z,83.0,"['r&b', 'rap']",66.0
2268,2290,The Key,Tems,For Broken Ears,spotify:track:4w4EJ9EaeogHLLEYlUXFDo,687cZJR45JO7jhk1LHIbgq,81.0,"['afro r&b', 'afrobeats', 'alte', 'nigerian pop']",60.0
2269,183289,Till We Die (feat. Ruger),Sarkodie,Till We Die (feat. Ruger),spotify:track:0tdbVxn9Qewgtv2lUgD8aD,01DTVE3KmoPogPZaOvMqO8,55.0,"['afrobeats', 'afropop', 'azonto', 'ghanaian hip hop']",48.0
2270,198545,ONOME,Odeal,ONOME,spotify:track:7gafxJvox7DDFs3R1dByQH,2BPwxhCvvcb8xDl8GWIjbh,68.0,['uk contemporary r&b'],58.0
2271,265108,OZEBA,Rema,HEIS,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,46pWGuE3dSwY3bMMXGBvVS,73.0,"['afrobeats', 'nigerian pop']",67.0
2272,86485,Kolomental,Victony,Kolomental,spotify:track:7hVCMjcsJPgUMHUvN4dDKq,1E5hfn5BduN2nnoZCJmUVG,71.0,"['afrobeats', 'nigerian pop']",58.0
2273,137683,OZEBA,Rema,HEIS,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,46pWGuE3dSwY3bMMXGBvVS,73.0,"['afrobeats', 'nigerian pop']",67.0
2274,197000,Kolomental,Victony,Kolomental,spotify:track:7hVCMjcsJPgUMHUvN4dDKq,1E5hfn5BduN2nnoZCJmUVG,71.0,"['afrobeats', 'nigerian pop']",58.0
2275,52133,Free Fall (feat. J. Cole),Tems,Born in the Wild,spotify:track:3cuUZnjDwk4cUJCFinYbAC,687cZJR45JO7jhk1LHIbgq,81.0,"['afro r&b', 'afrobeats', 'alte', 'nigerian pop']",64.0
2276,669339,Cruisin' (feat. Yeat),Childish Gambino,Bando Stone and The New World,spotify:track:1CJO1NdPdtnkJBrEx6As65,73sIBHcqh3Z3NyqHKZ7FOL,80.0,"['atl hip hop', 'hip hop', 'rap']",53.0
2277,812,OZEBA,Rema,HEIS,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,46pWGuE3dSwY3bMMXGBvVS,73.0,"['afrobeats', 'nigerian pop']",67.0
2278,106728,She Don't Text Afrobeat,DJ Flex,She Don't Text Afrobeat,spotify:track:79WkDHrA86LckfmnjC0LIx,6CDGm9cf1yeCLD147Zs125,38.0,['jersey club'],34.0
2279,3809,Kpuu Kpa Challenge (Boga Dance Edition),DJ Flex,Kpuu Kpa Challenge (Boga Dance Edition),spotify:track:3JtT1jQsPFNI5JQSwoNPqH,6CDGm9cf1yeCLD147Zs125,38.0,['jersey club'],31.0
2280,471756,She Don't Text Afrobeat,DJ Flex,She Don't Text Afrobeat,spotify:track:79WkDHrA86LckfmnjC0LIx,6CDGm9cf1yeCLD147Zs125,38.0,['jersey club'],34.0
2281,905,Kpuu Kpa Challenge (Boga Dance Edition),DJ Flex,Kpuu Kpa Challenge (Boga Dance Edition),spotify:track:3JtT1jQsPFNI5JQSwoNPqH,6CDGm9cf1yeCLD147Zs125,38.0,['jersey club'],31.0
2282,143803,She Don't Text Afrobeat,DJ Flex,She Don't Text Afrobeat,spotify:track:79WkDHrA86LckfmnjC0LIx,6CDGm9cf1yeCLD147Zs125,38.0,['jersey club'],34.0
2283,200933,6AM Thoughts (with Cash Cobain & Bay Swag),NAV,6AM Thoughts,spotify:track:4l4gr5KjRl1msqINS47y20,7rkW85dBwwrJtlHRDkJDAC,77.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'trap']",51.0
2284,178682,I Got the Keys (feat. Jay-Z & Future),DJ Khaled,I Got the Keys (feat. Jay-Z & Future),spotify:track:51Nwg5wCDDiqcTntgJUlLo,0QHgL1lAIqAw0HtD7YldmP,69.0,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",42.0
2285,150627,Problem Child,cr0ss ♱,Problem Child,spotify:track:4DcWkFa8rYr3p795czZaCF,0VeKPfGhwK64cRolJrC67K,40.0,[],26.0
2286,108042,BAD TIME,Lil Tecca,PLAN A,spotify:track:1D9XWqsoNWIfLEzjHcrgMx,4Ga1P7PMIsmqEZqhYZQgDo,85.0,"['melodic rap', 'pluggnb', 'rap']",72.0
2287,8360,Out Of My Hands,Future,WE STILL DON'T TRUST YOU,spotify:track:2BOpFmZQ89Rjm2wvmud1MU,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",65.0
