,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,artist_ids,top_track_popularities,genres,track_popularities
10932,1050,Creature (feat. Swae Lee),Pop Smoke,Shoot For The Stars Aim For The Moon,spotify:track:3eV2WT9YhfzkxbufnBF8wK,0eDvMgVFoNV3TpwtrVCoTj,77.0,"['brooklyn drill', 'hip hop', 'rap']",55.0
10933,830,We Can Hit (Round 1) (with Crime Mob & Slim Jxmmi),Mike WiLL Made-It,Creed II: The Album,spotify:track:6gJ1T7THE0Pxk5VpTovwJH,0NWbwDZY1VkRqFafuQm6wk,67.0,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",35.0
10934,1200,Armed & Dangerous,King Von,Welcome to O'Block,spotify:track:2297mxrYLBAC4XkhXs39If,6QtgPSJPSzcnn7dPZ4VINp,77.0,"['chicago rap', 'rap']",72.0
10935,770,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,Just Cause Y'all Waited 2,spotify:track:6Tguhaf2uAe6OjRLsR2Tql,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",68.0
10936,970,Beno!,Playboi Carti,Whole Lotta Red,spotify:track:4CYTQpr2jc4uBScYvpEK2w,699OTQXzgjhIYAHMy9RyPD,92.0,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",60.0
10937,1070,Honey Pack (feat. Lil Yachty & DDG) - Remix,Bfb Da Packman,Honey Pack (feat. Lil Yachty & DDG),spotify:track:1JuoTeblhrSlGXFxpI0qxq,3C1bStPNVIPmGIrORT5OlF,56.0,"['detroit hip hop', 'flint hip hop']",27.0
10938,97920,Know My Rights (feat. Lil Baby),6LACK,6pc Hot EP,spotify:track:7fsNNSLGG8Wi0nFbufCU6L,4IVAbR2w4JJNJDDRFP3E83,74.0,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",54.0
10939,142850,Real Life (feat. Roddy Ricch & Mustard),Ty Dolla $ign,Featuring Ty Dolla $ign,spotify:track:5s14v7sHVghrPTS2CLgzI1,7c0XG5cIJTrrAgEC3ULPiq,82.0,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",34.0
10940,83310,TAN,Reno Basquiat,TAN,spotify:track:7Bs9JzVAEDpGJCbLstMg3d,6GZicTMb0QFGyo1tccEGEa,8.0,[],1.0
10941,2060,Bigger Than Life,Lil Uzi Vert,Eternal Atake,spotify:track:2oHDJHNondITqbl8xZ9vPn,4O15NlyKLIASxsJ0PrXPfz,81.0,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",56.0
10942,97050,Powder Blue (feat. Gunna),Ty Dolla $ign,Featuring Ty Dolla $ign,spotify:track:6rSMzTFlWhwMRATElojc2z,7c0XG5cIJTrrAgEC3ULPiq,82.0,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",33.0
10943,2310,Back in Blood (feat. Lil Durk),Pooh Shiesty,Back In Blood (feat. Lil Durk),spotify:track:7JuHVG3qQKQKxC4doneXVW,5F1aAS1duwlzExnPs3l2Xe,66.0,"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']",64.0
10944,3780,NOTHING 4 FREE (feat. NAV),Gunna,WUNNA,spotify:track:1HWTHOiN3mzsebJBrtAPbQ,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",44.0
10945,1600,Givenchy Kickin (feat. Lil Baby & Lil Tjay),Calboy,Long Live The Kings,spotify:track:2s6nFAzZLRAbKS9NKV7Mos,0HkcYmcjrBR3SCw9Ld5VZk,61.0,"['chicago rap', 'melodic rap']",34.0
10946,172890,Think It's A Game (feat. Vory),Meek Mill,QUARANTINE PACK,spotify:track:5ydEtIZhMGpQy7UsmSmzJO,20sxb77xiYeusSH8cVdatc,74.0,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",32.0
10947,1600,Glock In My Lap,21 Savage,SAVAGE MODE II,spotify:track:6pcywuOeGGWeOQzdUyti6k,1URnnhqYAYcrqrcwql10ft,82.0,"['atl hip hop', 'hip hop', 'rap']",80.0
10948,50820,Cream,Roddy Ricch,Feed Tha Streets II,spotify:track:2wz3OO7ndJQj15z3drwKkf,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",47.0
10949,1140,Mine Too,King Von,Welcome to O'Block,spotify:track:3ZWfkUYDt2SzVLgoNGPgbI,6QtgPSJPSzcnn7dPZ4VINp,77.0,"['chicago rap', 'rap']",54.0
10950,1760,Whoopty,CJ,Loyalty Over Royalty,spotify:track:1t9WgS8FN0534tLBRwbaxO,7arQA31aZVS8yS6zUveWzb,71.0,['nyc rap'],69.0
10951,7880,Too Blessed,Rich The Kid,Too Blessed,spotify:track:79OsVQutiLllWaiDTcKl5M,1pPmIToKXyGdsCF6LmqLmI,65.0,"['atl hip hop', 'melodic rap', 'plugg', 'rap', 'trap']",0.0
10952,1590,BookBag 2.0 (feat. Polo G),BigKayBeezy,Bad Intentions,spotify:track:0vwOWwl785S9EU1wtbeLLJ,4wpwsRGyik5kVa8fG37Q50,63.0,"['chicago rap', 'philly drill']",63.0
10953,820,Bali,88GLAM,88GLAM RELOADED,spotify:track:4y5tKWeAUcaFE6O8Fa8XsY,2I9SLklAOG0vdMiUUMNxRl,49.0,"['canadian hip hop', 'canadian trap', 'melodic rap']",47.0
10954,1240,Monique,DaniLeigh,MOVIE,spotify:track:2iXjrm1uNPSdDqylMFk5dz,0XIKGBo9PnK1ApI5tZA60d,68.0,"['r&b', 'rap latina']",29.0
10955,3710,What It Is,Quality Control,Quality Control: Control The Streets Volume 2,spotify:track:1BYSOjWQBMnoBKzNU0vPMu,6i392l38cR3uBPF0DbNs7S,72.0,"['melodic rap', 'trap']",33.0
10956,1020,New Celine,Paidway T.O,New Celine,spotify:track:1a4J8p42xXlYY7xvB0IMhK,153pwXdbaK62ClO7YhXDjN,29.0,[],29.0
10957,159190,Rounds (feat. Fivio Foreign),Calboy,Rounds (feat. Fivio Foreign),spotify:track:7kFPIPe6jjhFtK97mpziyn,0HkcYmcjrBR3SCw9Ld5VZk,61.0,"['chicago rap', 'melodic rap']",24.0
10958,1140,SAME HANDS (feat. Lil Durk),BIA,FOR CERTAIN,spotify:track:5AE9DzJr8jhTFgcbkCvrPq,6veh5zbFpm31XsPdjBgPER,64.0,"['rap latina', 'trap queen']",35.0
10959,1030,Dreams and Nightmares,Meek Mill,Dreams and Nightmares,spotify:track:0WON7GUPcug0IX0tVtMDMV,20sxb77xiYeusSH8cVdatc,74.0,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",38.0
10960,1110,Royal Rumble,Lil Tecca,Virgo World,spotify:track:4XslNXIadAFZ1PmbELe5TB,4Ga1P7PMIsmqEZqhYZQgDo,85.0,"['melodic rap', 'pluggnb', 'rap']",41.0
10961,46550,Clueless,Calboy,Long Live The Kings (Deluxe Edition),spotify:track:5IMAERMF4jATPfXW4SRlqj,0HkcYmcjrBR3SCw9Ld5VZk,61.0,"['chicago rap', 'melodic rap']",24.0
10962,13450,Bankroll (feat. Lil Keed),88GLAM,Bankroll,spotify:track:4ATl9ijSiEgNs9XCpdPL2t,2I9SLklAOG0vdMiUUMNxRl,49.0,"['canadian hip hop', 'canadian trap', 'melodic rap']",27.0
10963,890,Gleesh Place,King Von,Gleesh Place,spotify:track:6ObfwdA9BEpf2ZFqtMpOf0,6QtgPSJPSzcnn7dPZ4VINp,77.0,"['chicago rap', 'rap']",37.0
10964,100190,Spooky Season,Reno Basquiat,Spooky Season,spotify:track:0B0tastG5bY2dTQr2z5mvA,6GZicTMb0QFGyo1tccEGEa,8.0,[],2.0
10965,103970,Bugaboo,BenDaDonnn,Lunch Table Legend,spotify:track:3ydJth42qmjWCb5rbDDISC,5UCr8R5dQeKQg6EcAYeC4T,16.0,[],0.0
10966,840,Offended (feat. Young Thug & 21 Savage),Meek Mill,DC4,spotify:track:40WxFAbt8UEK7jKLmIxRNY,20sxb77xiYeusSH8cVdatc,74.0,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",48.0
10967,850,Roll Dice,Roddy Ricch,Please Excuse Me for Being Antisocial,spotify:track:47FhiQXgLU47HDBYUDlHsd,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",47.0
10968,25512,LOYAL (feat. Drake),PARTYNEXTDOOR,PARTYMOBILE,spotify:track:3LnJM1B5Mjgx5LfT9plXUU,2HPaUgqeutzr3jx5a9WyDV,83.0,"['r&b', 'rap', 'urban contemporary']",0.0
10969,0,LOYAL (feat. Drake),PARTYNEXTDOOR,PARTYMOBILE,spotify:track:3LnJM1B5Mjgx5LfT9plXUU,2HPaUgqeutzr3jx5a9WyDV,83.0,"['r&b', 'rap', 'urban contemporary']",0.0
10970,177029,Finally Rich,Lil Eazzyy,Finally Rich,spotify:track:1sL9azcsrSUw62YXQ0SZ0l,0rpUnzu4JIoRkKkGvdcm7b,66.0,['chicago rap'],17.0
10971,149133,MET GALA,Gunna,WUNNA,spotify:track:4loM16743hROPC6uIJG6wM,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",64.0
10972,21047,Spicy (feat. Post Malone),Ty Dolla $ign,Featuring Ty Dolla $ign,spotify:track:5IUtvfNvOyVYZUa6AJFrnP,7c0XG5cIJTrrAgEC3ULPiq,82.0,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",63.0
10973,64980,WAIT FOR U (feat. Drake & Tems),Future,I NEVER LIKED YOU,spotify:track:59nOXPmaKlBfGMDeOVGrIK,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",82.0
10974,94180,PUFFIN ON ZOOTIEZ,Future,I NEVER LIKED YOU,spotify:track:1qMMYpVatbRITKCfq1gasi,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",78.0
10975,82900,BONNET (feat. Pooh Shiesty),DaBaby,BONNET (feat. Pooh Shiesty),spotify:track:6yiKdWLeX8pgmEHzClUEXn,4r63FhuTkUYltbVAg5TQnk,80.0,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",35.0
10976,0,BONNET (feat. Pooh Shiesty),DaBaby,BONNET (feat. Pooh Shiesty),spotify:track:6yiKdWLeX8pgmEHzClUEXn,4r63FhuTkUYltbVAg5TQnk,80.0,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",35.0
10977,3640,Man in the Mirror,A Boogie Wit da Hoodie,B4 AVA,spotify:track:7uLFOXgLrS90tEYPO1DGXy,31W5EY0aAly4Qieq6OFu6I,74.0,"['melodic rap', 'rap', 'trap']",60.0
10978,206316,BONNET (feat. Pooh Shiesty),DaBaby,BONNET (feat. Pooh Shiesty),spotify:track:6yiKdWLeX8pgmEHzClUEXn,4r63FhuTkUYltbVAg5TQnk,80.0,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",35.0
10979,216143,What Happened To Virgil (feat. Gunna),Lil Durk,7220,spotify:track:7ohROa13QK43JBRqfCmz4P,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",62.0
10980,980,Trust Nothing (feat. Moneybagg Yo),King Von,What It Means To Be King,spotify:track:41jxlPqpPqiky977DkJrpY,6QtgPSJPSzcnn7dPZ4VINp,77.0,"['chicago rap', 'rap']",52.0
10981,960,All There,Derek King,All There,spotify:track:3a4R5ADEDLwHnvDp4XBvqk,0hF1ENHHpEGZxdRdqwMr6E,43.0,"['pop r&b', 'slow game']",9.0
10982,3570,All There,Derek King,All There,spotify:track:3a4R5ADEDLwHnvDp4XBvqk,0hF1ENHHpEGZxdRdqwMr6E,43.0,"['pop r&b', 'slow game']",9.0
10983,145188,Menace,Quality Control,Quality Control: Control The Streets Volume 1,spotify:track:0CjHqLvr4EdjBJ0XiKtbCI,6i392l38cR3uBPF0DbNs7S,72.0,"['melodic rap', 'trap']",58.0
10984,145188,Menace,Quality Control,Quality Control: Control The Streets Volume 1,spotify:track:0CjHqLvr4EdjBJ0XiKtbCI,6i392l38cR3uBPF0DbNs7S,72.0,"['melodic rap', 'trap']",58.0
10985,145188,Menace,Quality Control,Quality Control: Control The Streets Volume 1,spotify:track:0CjHqLvr4EdjBJ0XiKtbCI,6i392l38cR3uBPF0DbNs7S,72.0,"['melodic rap', 'trap']",58.0
10986,129405,Menace,Quality Control,Quality Control: Control The Streets Volume 1,spotify:track:0CjHqLvr4EdjBJ0XiKtbCI,6i392l38cR3uBPF0DbNs7S,72.0,"['melodic rap', 'trap']",58.0
10987,229516,BONNET (feat. Pooh Shiesty),DaBaby,BONNET (feat. Pooh Shiesty),spotify:track:6yiKdWLeX8pgmEHzClUEXn,4r63FhuTkUYltbVAg5TQnk,80.0,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",35.0
10988,170254,BONNET (feat. Pooh Shiesty),DaBaby,BONNET (feat. Pooh Shiesty),spotify:track:6yiKdWLeX8pgmEHzClUEXn,4r63FhuTkUYltbVAg5TQnk,80.0,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",35.0
10989,170254,BONNET (feat. Pooh Shiesty),DaBaby,BONNET (feat. Pooh Shiesty),spotify:track:6yiKdWLeX8pgmEHzClUEXn,4r63FhuTkUYltbVAg5TQnk,80.0,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",35.0
10990,28474,BONNET (feat. Pooh Shiesty),DaBaby,BONNET (feat. Pooh Shiesty),spotify:track:6yiKdWLeX8pgmEHzClUEXn,4r63FhuTkUYltbVAg5TQnk,80.0,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",35.0
10991,7130,Neighbors (feat. BIG30),Pooh Shiesty,Shiesty Season,spotify:track:2xlOJSbScxrHHOmlNmILpD,5F1aAS1duwlzExnPs3l2Xe,66.0,"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']",58.0
10992,8660,Monday to Sunday (feat. Lil Baby & BIG30),Pooh Shiesty,Monday to Sunday (feat. Lil Baby & BIG30),spotify:track:4L0bEIT9TobM734BeYfEe1,5F1aAS1duwlzExnPs3l2Xe,66.0,"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']",54.0
10993,80560,Monday to Sunday (feat. Lil Baby & BIG30),Pooh Shiesty,Monday to Sunday (feat. Lil Baby & BIG30),spotify:track:4L0bEIT9TobM734BeYfEe1,5F1aAS1duwlzExnPs3l2Xe,66.0,"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']",54.0
10994,8660,Monday to Sunday (feat. Lil Baby & BIG30),Pooh Shiesty,Monday to Sunday (feat. Lil Baby & BIG30),spotify:track:4L0bEIT9TobM734BeYfEe1,5F1aAS1duwlzExnPs3l2Xe,66.0,"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']",54.0
10995,80560,Monday to Sunday (feat. Lil Baby & BIG30),Pooh Shiesty,Monday to Sunday (feat. Lil Baby & BIG30),spotify:track:4L0bEIT9TobM734BeYfEe1,5F1aAS1duwlzExnPs3l2Xe,66.0,"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']",54.0
10996,143110,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),Pusha T,It's Almost Dry,spotify:track:1dp8aQANyTRKssDeAYPiZe,0ONHkAv9pCAFxb0zJwDNTy,67.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']",53.0
10997,157777,[Admire Her] (with Gunna),Bas,[BUMP] Pick Me Up,spotify:track:4wJKTG3bAleqUXmylh83Id,70gP6Ry4Uo0Yx6uzPIdaiJ,67.0,"['queens hip hop', 'sudanese hip hop', 'sudanese pop', 'underground hip hop']",39.0
10998,14432,WORST DAY,Future,I NEVER LIKED YOU,spotify:track:5xWFnfdUho54EkKjqBtMLx,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",54.0
10999,193760,Florida Shit,Tory Lanez,Florida Shit,spotify:track:4buoiIRN6ysNgWFygoVccn,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",37.0
11000,56890,Banking On Me,Gunna,Banking On Me,spotify:track:7Fege3yv4dvehB3NdRBGwI,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",64.0
11001,6410,712PM,Future,I NEVER LIKED YOU,spotify:track:3FSwpQ9dBZBeBV6UdYHI2R,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",61.0
11002,291611,D.M.B.,A$AP Rocky,D.M.B.,spotify:track:7IBLt4Qarf4JDLxIQDv2O5,13ubrt8QOOCPljQ2FL1Kca,84.0,"['east coast hip hop', 'hip hop', 'rap']",54.0
11003,168758,first order of business,Baby Keem,The Melodic Blue,spotify:track:4d6z0mKVcnhE5x0YWvTexh,5SXuuuRpukkTvsLuUknva1,79.0,"['hip hop', 'rap']",52.0
11004,44500,,,,,,,,
11005,133930,Frozen,Lil Baby,Frozen,spotify:track:19n0UZuW8AArMVWNztoXu9,5f7VJjfbwm532GiveGC0ZK,80.0,"['atl hip hop', 'atl trap', 'rap', 'trap']",53.0
11006,138730,Die Hard,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:6gI9b2VsoWhjhIuIeToDVs,2YZyLoL8N0Wb9xBt1NhZWg,91.0,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",17.0
11007,39090,Again,Vellydagoat,3 & Sum Extra,spotify:track:1Plj0d4McXowMkKy3342vT,0Uls47yHdW9M1hgXUv1fu5,21.0,[],0.0
11008,179749,Who You Foolin,Gunna,Drip or Drown 2,spotify:track:7KVPsVMOK3NL7subwJ0dZj,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",70.0
11009,180674,Can't Feel My Legs,Don Toliver,Heaven Or Hell,spotify:track:47IXLhp3c6mu7NqvpuhuLi,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],62.0
11010,198144,Window Shopping (feat. Lil Baby),FRVRFRIDAY,Window Shopping (feat. Lil Baby),spotify:track:5RmUd1skWw9kMFlxPgfcYW,2jwmP4TgzTGqjCfcXMDayW,70.0,"['canadian contemporary r&b', 'canadian hip hop', 'indie hip hop', 'trap soul']",39.0
11011,25211,Pricey & Spicy,Tory Lanez,The New Toronto 3,spotify:track:1ahRPMw2Cpv1HfUNW8Ykw4,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",40.0
11012,326813,And This is Just The Intro,Tory Lanez,PLAYBOY,spotify:track:4sMmYKC0ot3GTbl2RzHw7T,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",67.0
11013,11976,War Baby,Roddy Ricch,Please Excuse Me for Being Antisocial,spotify:track:78X9D3v7OarDPNdTPUV4CQ,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",51.0
11014,130112,sdp interlude,Travis Scott,Birds In The Trap Sing McKnight,spotify:track:4gh0ZnHzaTMT1sDga7Ek0N,0Y5tJX1MQlPlqiwlOH1tJY,88.0,"['rap', 'slap house']",79.0
11015,134310,No Guidance (feat. Drake),Chris Brown,Indigo,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,7bXgB6jMjp9ATFy66eO08Z,83.0,"['r&b', 'rap']",76.0
11016,152536,Only 1 (Interlude) (with Travis Scott),Metro Boomin,NOT ALL HEROES WEAR CAPES,spotify:track:4cEqoGTqPRZy76Yl3ymj3V,0iEtIxbK0KxaSlF7G42ZOp,84.0,['rap'],60.0
11017,13933,STOP TRYING TO BE GOD,Travis Scott,ASTROWORLD,spotify:track:1xYpVRspgaLxdJLOTQkTjg,0Y5tJX1MQlPlqiwlOH1tJY,88.0,"['rap', 'slap house']",66.0
11018,204060,Love All (with JAY-Z),Drake,Certified Lover Boy,spotify:track:4VCbgIdr8ptegWeJpqLVHH,3TVXtAsR1Inumwj472S9r4,85.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",65.0
11019,69240,Jonah,Kanye West,Donda,spotify:track:35acXjupfWHgtchiS6yAjC,5K4W6rqBFWDnAN6FQUkS6x,84.0,"['chicago rap', 'hip hop', 'rap']",52.0
11020,99040,Bryson,NLE Choppa,From Dark to Light,spotify:track:2MBjMrecld1TgdzCSVouEW,0ErzCpIMyLcjPiwT4elrtZ,79.0,"['memphis hip hop', 'rap']",38.0
11021,2450,Situation,Don Toliver,Situation,spotify:track:7w0BSw2zbz5k2YY7FOAsSm,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],52.0
11022,2590,Already Best Friends (feat. Chris Brown),Jack Harlow,Thats What They All Say,spotify:track:4RKJRRd4VJfZWiqQTYsleE,2LIk90788K0zvyj2JJVwkJ,81.0,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",63.0
11023,1240,Diamonds Dancing,Drake,What A Time To Be Alive,spotify:track:2AGottAzfC8bHzF7kEJ3Wa,3TVXtAsR1Inumwj472S9r4,85.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",59.0
11024,1200,Perfect Time,Roddy Ricch,Please Excuse Me for Being Antisocial,spotify:track:6kiIVIbmwEw6JvIZc7UG0E,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",48.0
11025,190613,Young Niggas,Tory Lanez,Loner,spotify:track:6XX4VsNBrZ8Qw7eziBOxZ3,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",45.0
11026,142396,Epidemic,Polo G,Epidemic,spotify:track:170DNUSnQRp1tGpppF26pA,6AgTAQt8XS6jRWi4sX7w49,78.0,"['chicago rap', 'rap']",0.0
11027,197483,Overdue (with Travis Scott),Metro Boomin,NOT ALL HEROES WEAR CAPES,spotify:track:6LyAwkJsHlW7RQ8S1cYAtM,0iEtIxbK0KxaSlF7G42ZOp,84.0,['rap'],77.0
11028,204726,Idk Why,kingslowed,Idk Why,spotify:track:7Dnh7hiFqt5q7Ces3WqD1U,2QJqz5EaBRYQ6N2f4xOYi0,,[],1.0
11029,245759,North Star (feat. CeeLo Green),Offset,FATHER OF 4,spotify:track:47Ad1NzqPuUFbCIURd94Oj,4DdkRBBYG6Yk9Ka8tdJ9BW,81.0,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",39.0
11030,7180,Euphoria (feat. Travis Scott & Kaash Paige),Don Toliver,Heaven Or Hell,spotify:track:13QU8HBEBaSTZGq1HzQe9S,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],59.0
11031,138042,Heartless - Live From LA,Roddy Ricch,Heartless,spotify:track:5Zkvb4Wz9HJtHjWnxXQDlX,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",30.0
11032,231942,Woah Woah (feat. Young Thug & Gunna),Mustard,Perfect Ten,spotify:track:4FIk3t81hjVgiZCA5hLtP0,0YinUQ50QDB7ZxSCLyQ40k,73.0,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",44.0
11033,169756,LET YOU IN,DDG,VALEDICTORIAN,spotify:track:4rITSpNrB8F2mscl7Idu8q,0WK3H9OErSn5zKOkOV5egm,64.0,"['pop rap', 'trap']",22.0
11034,132660,P.A.I.N,Tory Lanez,The New Toronto 3,spotify:track:0COXNxwxkWeA4hInT7Zomk,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",37.0
11035,216850,P.A.I.N,Tory Lanez,The New Toronto 3,spotify:track:0COXNxwxkWeA4hInT7Zomk,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",37.0
11036,214745,By Your Side,Rod Wave,By Your Side,spotify:track:2AaJeBEq3WLcfFW1y8svDf,45TgXXqMDdF8BkjA83OM7z,76.0,['florida rap'],54.0
11037,93124,Reality Check,Swae Lee,Reality Check,spotify:track:2p72O2JobPc9sVz520Hil5,1zNqQNIdeOUZHb8zbZRFMX,84.0,"['melodic rap', 'rap', 'trap']",48.0
11038,600,HOUSTONFORNICATION,Travis Scott,ASTROWORLD,spotify:track:58TaFP5j5i9swOf584yon2,0Y5tJX1MQlPlqiwlOH1tJY,88.0,"['rap', 'slap house']",66.0
11039,1030,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,Hollywood's Bleeding,spotify:track:7CZyCXKG6d5ALeq41sLzbw,246dkjvS1zLTtiykXe5h60,84.0,"['dfw rap', 'melodic rap', 'pop', 'rap']",72.0
11040,401003,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,Hollywood's Bleeding,spotify:track:7CZyCXKG6d5ALeq41sLzbw,246dkjvS1zLTtiykXe5h60,84.0,"['dfw rap', 'melodic rap', 'pop', 'rap']",72.0
11041,159586,HOUSTONFORNICATION,Travis Scott,ASTROWORLD,spotify:track:58TaFP5j5i9swOf584yon2,0Y5tJX1MQlPlqiwlOH1tJY,88.0,"['rap', 'slap house']",66.0
11042,267974,Not You Too (feat. Chris Brown),Drake,Dark Lane Demo Tapes,spotify:track:3Q4gttWQ6hxqWOa3tHoTNi,3TVXtAsR1Inumwj472S9r4,85.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",74.0
11043,2329,Losses,Drake,Dark Lane Demo Tapes,spotify:track:6fLVTVaHWaEfVKfEgbkf4D,3TVXtAsR1Inumwj472S9r4,85.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",53.0
11044,790,No Idea,Don Toliver,Heaven Or Hell,spotify:track:7AzlLxHn24DxjgQX73F9fU,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],80.0
11045,1120,Indigo,Chris Brown,Indigo,spotify:track:6ZOXF7nbzCpPVNlC0AG1rF,7bXgB6jMjp9ATFy66eO08Z,83.0,"['r&b', 'rap']",56.0
11046,1610,Accepting My Flaws,Future,High Off Life,spotify:track:6n6CmyLTCIXJCPZnv7h2rn,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",55.0
11047,141730,WHAT TO DO? (feat. Don Toliver),JACKBOYS,JACKBOYS,spotify:track:4AO1XhrgJczQ9bNVxdfKQe,7A8S43ryYdbWpJKeHRZRcq,74.0,['pop rap'],67.0
11048,1020,Passionfruit,Drake,More Life,spotify:track:5mCPDVBb16L4XQwDdbRUpz,3TVXtAsR1Inumwj472S9r4,85.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",80.0
