,track_id,average_seconds_played,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_name_x,artist_name_x,artist_id_x,genres_x,track_popularity_x,track_name_y,artist_name_y,artist_id_y,genres_y,track_popularity_y,avg_completion_rate,total_plays
2934,spotify:track:6Zisja44KqMZj4GM4UY6Yv,114.0985,0.744,0.394,5.0,-9.828,0.0,0.419,0.0895,6.66e-06,0.279,0.658,142.959,4.0,Balenciaga Challenge (feat. Offset),6LACK,4IVAbR2w4JJNJDDRFP3E83,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",44.0,Balenciaga Challenge (feat. Offset),6LACK,4IVAbR2w4JJNJDDRFP3E83,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",44.0,0.6094451892723417,2
2880,spotify:track:6QHlEUJAtLzAtb1ZmhSamg,114.06417857142857,0.604,0.449,1.0,-9.075,1.0,0.266,0.00867,0.0,0.113,0.405,187.933,4.0,Everybody Shooters Too,42 Dugg,45gHcnDnMC15sgx3VL7ROG,"['detroit trap', 'southern hip hop', 'trap']",61.0,Everybody Shooters Too,42 Dugg,45gHcnDnMC15sgx3VL7ROG,"['detroit trap', 'southern hip hop', 'trap']",61.0,1.0133633490709717,56
3304,spotify:track:7aZrmPqodHy4qlKeyjAgDQ,114.02428125,0.629,0.723,9.0,-5.289,1.0,0.133,0.000623,0.0,0.14,0.32,76.54,4.0,Hit,DaBaby,4r63FhuTkUYltbVAg5TQnk,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",0.0,Hit,DaBaby,4r63FhuTkUYltbVAg5TQnk,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",0.0,0.9085744892348881,32
3303,spotify:track:7aXyHLZlfVYtkSuSeYdbMB,114.00308000000001,0.691,0.724,9.0,-4.834,1.0,0.351,0.00115,0.0,0.0601,0.694,160.156,4.0,Nosey,DDG,0WK3H9OErSn5zKOkOV5egm,"['pop rap', 'trap']",36.0,Nosey,DDG,0WK3H9OErSn5zKOkOV5egm,"['pop rap', 'trap']",36.0,1.0522422306932613,25
3181,spotify:track:7853CNkm9VdFnhBKUSkfe4,113.996,0.855,0.462,0.0,-9.442,1.0,0.0668,0.00151,0.65,0.108,0.694,145.019,4.0,literally,Bryansanon,4Gi918o3VYKKgw6WWWs36s,['krushclub'],15.0,literally,Bryansanon,4Gi918o3VYKKgw6WWWs36s,['krushclub'],15.0,0.9557409348145042,3
1073,spotify:track:2OcSE0EXzgUuqkM1NIJPHJ,113.993,0.583,0.43,9.0,-7.748,1.0,0.0353,0.801,0.0,0.0867,0.367,84.967,4.0,Wasting Angels (with The Kid LAROI),Post Malone,246dkjvS1zLTtiykXe5h60,"['dfw rap', 'melodic rap', 'pop', 'rap']",59.0,Wasting Angels (with The Kid LAROI),Post Malone,246dkjvS1zLTtiykXe5h60,"['dfw rap', 'melodic rap', 'pop', 'rap']",59.0,0.4688021780077152,3
1319,spotify:track:2vs5ubqg8QUbfyWZpMfvWe,113.97333333333331,0.732,0.586,1.0,-7.868,1.0,0.232,0.0402,2.66e-06,0.121,0.73,76.48,4.0,Astronauts,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",55.0,Astronauts,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",55.0,0.6707470182046452,3
528,spotify:track:1CaOUy0DDaVrxqzDltzLnk,113.97,0.66,0.79,10.0,-4.044,1.0,0.176,0.517,0.0,0.242,0.274,130.159,4.0,Ransom (feat. Lil Uzi Vert),Luh Tyler,1K15GRZZATsCJyGJ4bYiEz,['florida drill'],37.0,Ransom (feat. Lil Uzi Vert),Luh Tyler,1K15GRZZATsCJyGJ4bYiEz,['florida drill'],37.0,0.6698404302212818,1
1265,spotify:track:2np8ayJn9afyhbQMOA0lz3,113.955,0.687,0.46,6.0,-10.866,0.0,0.128,0.549,0.204,0.111,0.313,100.925,4.0,Kainji Dam,Odeal,2BPwxhCvvcb8xDl8GWIjbh,['uk contemporary r&b'],34.0,Kainji Dam,Odeal,2BPwxhCvvcb8xDl8GWIjbh,['uk contemporary r&b'],34.0,0.6548761565427275,2
605,spotify:track:1MMElN2QKcKOwUkyW3CKqw,113.878,0.748,0.0893,9.0,-14.569,0.0,0.054,0.901,0.944,0.107,0.151,136.063,4.0,Dearest,Lilac,3wKV11EdqfY7lFaUeDUEC1,"['lo-fi beats', 'lo-fi study']",0.0,Dearest,Lilac,3wKV11EdqfY7lFaUeDUEC1,"['lo-fi beats', 'lo-fi study']",0.0,0.9999912187497255,1
2362,spotify:track:5EGWdC9wjKEM0v5VG1G7VK,113.59349999999999,0.811,0.682,1.0,-6.08,1.0,0.464,0.175,0.0,0.0898,0.374,141.853,4.0,Where I'm From,King Von,6QtgPSJPSzcnn7dPZ4VINp,"['chicago rap', 'rap']",46.0,Where I'm From,King Von,6QtgPSJPSzcnn7dPZ4VINp,"['chicago rap', 'rap']",46.0,1.1558150183150182,22
1258,spotify:track:2nD7URPTE9bEzGuiHAS360,113.492,0.706,0.193,3.0,-16.613,0.0,0.0443,0.708,0.898,0.0978,0.509,140.083,4.0,Garden Flowers,Dontcry,3vzJueN7TkCtYpz1myVmDU,"['lo-fi beats', 'lo-fi study']",0.0,Garden Flowers,Dontcry,3vzJueN7TkCtYpz1myVmDU,"['lo-fi beats', 'lo-fi study']",0.0,0.999991188883896,1
385,spotify:track:0rrVn0KMlLHtAklzUrrfoj,113.48525000000001,0.81,0.754,5.0,-6.138,0.0,0.302,0.0243,0.0,0.255,0.68,148.091,4.0,Next Song,DaBaby,4r63FhuTkUYltbVAg5TQnk,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",51.0,Next Song,DaBaby,4r63FhuTkUYltbVAg5TQnk,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",51.0,1.4300056703629034,4
3341,spotify:track:7fxSLnklnayJNBIKntXedZ,113.419,0.774,0.706,2.0,-6.494,1.0,0.355,0.00163,1.28e-06,0.104,0.382,152.891,4.0,Slidin,21 Savage,1URnnhqYAYcrqrcwql10ft,"['atl hip hop', 'hip hop', 'rap']",65.0,Slidin,21 Savage,1URnnhqYAYcrqrcwql10ft,"['atl hip hop', 'hip hop', 'rap']",65.0,0.6129530850586639,2
1482,spotify:track:3JKgcAa7r07ocVWcV8bS0H,113.3835,0.783,0.479,7.0,-10.646,1.0,0.541,0.149,0.0,0.101,0.533,176.027,4.0,21,Polo G,6AgTAQt8XS6jRWi4sX7w49,"['chicago rap', 'rap']",70.0,21,Polo G,6AgTAQt8XS6jRWi4sX7w49,"['chicago rap', 'rap']",70.0,0.6922154116655881,2
2894,spotify:track:6SdQfCiVae1EXK1pQ6b92o,113.287,0.726,0.556,7.0,-8.481,1.0,0.206,0.0754,1.42e-05,0.392,0.664,89.034,4.0,Rendezvous,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",45.0,Rendezvous,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",45.0,1.0,1
942,spotify:track:27UcQ6dAvQrgH9C880rCM3,113.13,0.759,0.584,8.0,-6.655,1.0,0.06,0.0652,1.59e-06,0.16,0.374,127.138,4.0,Love You Different (feat. BEAM),Justin Bieber,1uNFoZAHBGtllmzznpCI3s,"['canadian pop', 'pop']",55.0,Love You Different (feat. BEAM),Justin Bieber,1uNFoZAHBGtllmzznpCI3s,"['canadian pop', 'pop']",55.0,0.6059583494022368,1
708,spotify:track:1dUAu8jf6WNiHzVAvXzbEE,113.08,0.596,0.614,5.0,-9.02,1.0,0.372,0.553,5.71e-05,0.0641,0.575,103.493,4.0,Intro,Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J,"['alternative r&b', 'r&b']",25.0,Intro,Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J,"['alternative r&b', 'r&b']",25.0,1.0,1
1283,spotify:track:2r0SKjUD2p7CB4jW3AyN2z,112.8795,0.784,0.351,5.0,-10.301,0.0,0.417,0.0893,0.0,0.124,0.616,153.027,3.0,Shake Sumn,Reno Basquiat,6GZicTMb0QFGyo1tccEGEa,[],0.0,Shake Sumn,Reno Basquiat,6GZicTMb0QFGyo1tccEGEa,[],0.0,0.749034505640345,2
2598,spotify:track:5o48yNFcb1qENTSI0aQMZJ,112.848,0.771,0.626,1.0,-5.738,1.0,0.23,0.413,0.0,0.0929,0.576,159.979,4.0,POPSTAR LIVING,DDG,0WK3H9OErSn5zKOkOV5egm,"['pop rap', 'trap']",12.0,POPSTAR LIVING,DDG,0WK3H9OErSn5zKOkOV5egm,"['pop rap', 'trap']",12.0,0.780512096941528,3
2314,spotify:track:56vMywhKow2JM8lW6iLn7x,112.825,0.753,0.609,0.0,-4.381,1.0,0.117,0.00373,0.0,0.347,0.439,140.304,4.0,Blessings (feat. Ty Dolla $ign),Lecrae,1CFCsEqKrCyvAFKOATQHiW,['christian hip hop'],47.0,Blessings (feat. Ty Dolla $ign),Lecrae,1CFCsEqKrCyvAFKOATQHiW,['christian hip hop'],47.0,0.4883078774134073,1
2482,spotify:track:5XNPmCa6eEDat4kTeldCPV,112.7995,0.872,0.667,9.0,-5.401,1.0,0.231,0.0285,0.0,0.13,0.351,139.995,4.0,JUMP (feat. Memo600),Lil Durk,3hcs9uc56yIGFCSy9leWe7,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",52.0,JUMP (feat. Memo600),Lil Durk,3hcs9uc56yIGFCSy9leWe7,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",52.0,0.5853085856017601,2
783,spotify:track:1o8NmBVhT1PeADJhmAi7vZ,112.775,0.722,0.605,1.0,-7.178,1.0,0.327,0.0746,0.0,0.149,0.476,76.821,4.0,Off The Court (with Polo G & Einer Bankz),SleazyWorld Go,7FOQfJbC3e4GNoheojERnF,['southern hip hop'],51.0,Off The Court (with Polo G & Einer Bankz),SleazyWorld Go,7FOQfJbC3e4GNoheojERnF,['southern hip hop'],51.0,0.5815002732832143,2
2591,spotify:track:5myFWvWVb4ZZW91GiMgE8B,112.757,0.613,0.688,9.0,-5.395,1.0,0.446,0.339,0.0,0.107,0.393,159.959,4.0,Phil Jackson,King Von,6QtgPSJPSzcnn7dPZ4VINp,"['chicago rap', 'rap']",50.0,Phil Jackson,King Von,6QtgPSJPSzcnn7dPZ4VINp,"['chicago rap', 'rap']",50.0,0.6700040999922754,3
709,spotify:track:1dbar1XukTbn7FQzQTqDQK,112.743,0.646,0.648,1.0,-7.408,0.0,0.15,0.0741,0.0,0.215,0.833,141.966,4.0,Outside All Night (feat. A$AP Rocky & N3WYRKLA),Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,"['r&b', 'rap']",68.0,Outside All Night (feat. A$AP Rocky & N3WYRKLA),Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,"['r&b', 'rap']",68.0,0.5558168426657201,1
2017,spotify:track:4TfEcrA3VitAQ9ft91e5pQ,112.71910344827587,0.629,0.723,9.0,-5.293,1.0,0.126,0.000655,0.0,0.14,0.321,76.538,4.0,Hit,DaBaby,4r63FhuTkUYltbVAg5TQnk,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",46.0,Hit,DaBaby,4r63FhuTkUYltbVAg5TQnk,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",46.0,0.8981745003767062,29
2361,spotify:track:5E5ILTgvZcm4sDfmaQinbO,112.68799999999999,0.572,0.554,2.0,-8.437,1.0,0.148,0.211,1.84e-06,0.088,0.331,87.101,4.0,Luv Is Art (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,"['melodic rap', 'rap', 'trap']",35.0,Luv Is Art (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,"['melodic rap', 'rap', 'trap']",35.0,0.6996820981521954,2
1112,spotify:track:2TePG7weMvIfVmY11Pj8h2,112.646,0.602,0.565,2.0,-6.428,1.0,0.326,0.326,0.0,0.114,0.249,179.921,3.0,Father's Day,Polo G,6AgTAQt8XS6jRWi4sX7w49,"['chicago rap', 'rap']",45.0,Father's Day,Polo G,6AgTAQt8XS6jRWi4sX7w49,"['chicago rap', 'rap']",45.0,0.6928650510517899,1
285,spotify:track:0cu0rhnlCnJ7JIeHRiLpj3,112.546,0.902,0.669,1.0,-5.049,1.0,0.457,0.161,0.0,0.0728,0.628,139.949,4.0,Ball If I Want To,DaBaby,4r63FhuTkUYltbVAg5TQnk,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",61.0,Ball If I Want To,DaBaby,4r63FhuTkUYltbVAg5TQnk,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",61.0,0.9999911148231406,1
2550,spotify:track:5hHCQ0jbaBDiE5fIKzYf7W,112.495,0.66,0.76,7.0,-4.712,1.0,0.289,0.0228,0.0,0.32,0.612,98.642,4.0,Wrong Idea,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",34.0,Wrong Idea,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",34.0,0.4426044396182023,2
112,spotify:track:0F7FlaQBiyNkV8iakTocsW,112.34,0.813,0.543,1.0,-6.555,0.0,0.211,0.088,7.42e-06,0.112,0.165,137.986,4.0,Stick to the Models,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",54.0,Stick to the Models,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",54.0,0.5726373738403507,1
2450,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,112.31966666666666,0.657,0.734,8.0,-4.832,0.0,0.484,0.149,0.0,0.139,0.434,91.03,4.0,All Falls Down,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",80.0,All Falls Down,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",80.0,0.5025331048542849,3
3436,spotify:track:7rEUuRanwV9piOwwPKxPIM,112.15760869565217,0.884,0.675,5.0,-7.209,0.0,0.185,0.134,0.0,0.13,0.452,133.963,4.0,south to west,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']",63.0,south to west,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']",63.0,0.9141320914449249,23
149,spotify:track:0LmGlrnQul2zvQ4vooJAkT,112.148,0.574,0.648,11.0,-7.124,0.0,0.424,0.074,0.0,0.111,0.312,162.144,4.0,Trippin Bout It,Calboy,0HkcYmcjrBR3SCw9Ld5VZk,"['chicago rap', 'melodic rap']",21.0,Trippin Bout It,Calboy,0HkcYmcjrBR3SCw9Ld5VZk,"['chicago rap', 'melodic rap']",21.0,0.7700515665661886,1
1932,spotify:track:4HVHkQvGnpQ514WPHPE67Q,112.06425,0.579,0.662,1.0,-5.744,0.0,0.182,0.00967,0.0,0.13,0.234,105.208,4.0,Staccato,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",45.0,Staccato,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",45.0,0.715791070516096,4
973,spotify:track:2AYg9oZPmu65FsnjTxT6pL,112.0602156862745,0.789,0.45,3.0,-11.758,0.0,0.58,0.237,0.0,0.114,0.38,161.082,4.0,Ikea Rug,Chris Brickley,64FvfEFRBdQlMyy50zZX62,[],46.0,Ikea Rug,Chris Brickley,64FvfEFRBdQlMyy50zZX62,[],46.0,0.9410577489420847,51
495,spotify:track:16q7iofxCkvWBKef4fMKf3,111.976,0.869,0.513,1.0,-7.794,0.0,0.41,0.0682,0.0,0.1,0.534,88.173,4.0,D.N.D.,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",43.0,D.N.D.,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",43.0,1.0,2
1289,spotify:track:2rjv9fXzpZDbB6lEeIoB3l,111.8835,0.8,0.754,1.0,-5.259,0.0,0.216,0.0668,0.0,0.278,0.334,134.136,4.0,rodeo dr,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']",57.0,rodeo dr,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']",57.0,0.6322995021108015,2
1221,spotify:track:2iXjrm1uNPSdDqylMFk5dz,111.86933333333333,0.964,0.444,7.0,-5.128,1.0,0.189,0.00495,8.46e-05,0.0968,0.0698,108.028,4.0,Monique,DaniLeigh,0XIKGBo9PnK1ApI5tZA60d,"['r&b', 'rap latina']",29.0,Monique,DaniLeigh,0XIKGBo9PnK1ApI5tZA60d,"['r&b', 'rap latina']",29.0,0.7735986925663916,3
3322,spotify:track:7e8ps3VqglKLsjzwMfFuxJ,111.78,0.815,0.586,11.0,-6.432,0.0,0.326,0.254,0.0,0.141,0.69,145.999,4.0,Butterfly Ku,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,['bronx drill'],47.0,Butterfly Ku,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,['bronx drill'],47.0,0.9999910539358209,1
78,spotify:track:0ArVfVP8B5svkfj8clHNzB,111.755,0.823,0.642,1.0,-5.922,1.0,0.258,0.0644,0.714,0.105,0.629,146.781,4.0,Screw The World - Interlude,Drake,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",49.0,Screw The World - Interlude,Drake,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",49.0,0.9969846466773126,1
1472,spotify:track:3IM6Cc6bK88qFYXrF8wh8t,111.71625,0.577,0.677,11.0,-6.13,0.0,0.0599,0.0436,0.0,0.678,0.23,124.102,4.0,TASTE,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,"['melodic rap', 'pluggnb', 'rap']",68.0,TASTE,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,"['melodic rap', 'pluggnb', 'rap']",68.0,0.6554310137462085,4
3305,spotify:track:7adbMZF8ctKOaEFBkA5Qxp,111.709,0.562,0.621,0.0,-7.524,1.0,0.454,0.0213,0.0,0.178,0.272,159.381,4.0,Stop Breathing,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",51.0,Stop Breathing,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",51.0,1.0,2
2223,spotify:track:4vjNbLh1oPT9Yofo6YeMaZ,111.681,0.767,0.508,1.0,-9.53,1.0,0.078,0.0296,1.04e-06,0.22,0.0785,141.93,4.0,Battery Pack,Vellydagoat,0Uls47yHdW9M1hgXUv1fu5,[],0.0,Battery Pack,Vellydagoat,0Uls47yHdW9M1hgXUv1fu5,[],0.0,1.0,2
1955,spotify:track:4LQicDZELQ4fknadWX403m,111.66199999999999,0.766,0.572,2.0,-6.556,1.0,0.37,0.15,0.0,0.108,0.581,149.076,4.0,Farm to Table (feat. Vic Mensa),Mick Jenkins,1FvjvACFvko2Z91IvDljrx,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'underground hip hop']",0.0,Farm to Table (feat. Vic Mensa),Mick Jenkins,1FvjvACFvko2Z91IvDljrx,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'underground hip hop']",0.0,0.5928147845337891,2
140,spotify:track:0KNSkHuUC07Qb5s9IvVVC1,111.628,0.926,0.602,0.0,-6.293,1.0,0.148,0.274,0.0,0.0815,0.807,122.033,4.0,Take My Time,Reno Basquiat,6GZicTMb0QFGyo1tccEGEa,[],0.0,Take My Time,Reno Basquiat,6GZicTMb0QFGyo1tccEGEa,[],0.0,0.7877992321589883,2
1105,spotify:track:2STQ279ru0Kvnb7AQT20fH,111.627,0.493,0.454,7.0,-7.645,1.0,0.313,0.512,0.0,0.143,0.427,172.126,4.0,SupaDave,AAP Deno,52f48nUbzOy6buKHxUZP2G,[],0.0,SupaDave,AAP Deno,52f48nUbzOy6buKHxUZP2G,[],0.0,0.9999910416741319,1
688,spotify:track:1aLpfH1M7Y4ZngOmSiHk0l,111.59,0.803,0.623,0.0,-5.378,1.0,0.143,0.445,0.0,0.127,0.307,80.038,4.0,ON THE RIVER,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",60.0,ON THE RIVER,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",60.0,1.1622384468769853,20
3493,spotify:track:7zMjdHqK0n9bIof7X7KbTC,111.58430769230769,0.78,0.409,6.0,-7.135,0.0,0.128,0.235,0.000323,0.166,0.486,93.016,4.0,Baccseat,Blxst,4qXC0i02bSFstECuXP2ZpL,"['pop rap', 'westcoast flow']",33.0,Baccseat,Blxst,4qXC0i02bSFstECuXP2ZpL,"['pop rap', 'westcoast flow']",33.0,0.7148761776442139,13
1907,spotify:track:4Ec5TIrwDRCl0iXlvtPHPo,111.525,0.864,0.495,7.0,-12.562,1.0,0.0606,0.0171,0.0,0.113,0.471,124.991,4.0,Yup on My Tractor,Fly Rich Double,1xzANx4vdJcriwSrrWPGLw,['mississippi hip hop'],0.0,Yup on My Tractor,Fly Rich Double,1xzANx4vdJcriwSrrWPGLw,['mississippi hip hop'],0.0,0.8032569630008427,1
2190,spotify:track:4qvvujcfpRV0Ps0bawOVOy,111.48,0.442,0.634,6.0,-4.255,0.0,0.18,0.0259,0.0,0.337,0.262,88.592,4.0,Emotionally Scarred,Lil Baby,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'atl trap', 'rap', 'trap']",27.0,Emotionally Scarred,Lil Baby,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'atl trap', 'rap', 'trap']",27.0,0.5643699691186149,1
2603,spotify:track:5oq7ssOOA3U6UbQ5vjYQvO,111.46499999999999,0.667,0.752,11.0,-5.709,0.0,0.223,0.026,0.0,0.439,0.608,132.058,4.0,It Is What It Is (feat. Gunna),Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",62.0,It Is What It Is (feat. Gunna),Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",62.0,0.5473683693613176,3
1987,spotify:track:4Q34FP1AT7GEl9oLgNtiWj,111.445,0.647,0.667,5.0,-5.563,1.0,0.304,0.231,0.0,0.133,0.704,172.08,4.0,Mr. Right Now (feat. Drake),21 Savage,1URnnhqYAYcrqrcwql10ft,"['atl hip hop', 'hip hop', 'rap']",65.0,Mr. Right Now (feat. Drake),21 Savage,1URnnhqYAYcrqrcwql10ft,"['atl hip hop', 'hip hop', 'rap']",65.0,0.5749359004121978,1
2724,spotify:track:67A56lo83Qs4abimk5qUHI,111.4315,0.928,0.444,2.0,-12.125,1.0,0.302,0.0388,0.0,0.0737,0.458,129.912,3.0,1 Hitter (feat. VV$ Ken),Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",34.0,1 Hitter (feat. VV$ Ken),Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",34.0,0.8156607985945906,10
610,spotify:track:1N8klHEbZ0bFOHnMVs8C9S,111.32711764705881,0.732,0.464,1.0,-9.722,1.0,0.0527,0.0899,3.1e-05,0.0997,0.647,149.954,4.0,Fell In Love,Marshmello,64KEffDW9EtZ1y2vBYgq8T,"['brostep', 'edm', 'pop', 'progressive electro house']",62.0,Fell In Love,Marshmello,64KEffDW9EtZ1y2vBYgq8T,"['brostep', 'edm', 'pop', 'progressive electro house']",62.0,0.9179044032770919,34
2981,spotify:track:6ehRD65ISG6dpELC8nReM5,111.262,0.817,0.508,8.0,-10.888,0.0,0.299,0.0572,0.0,0.117,0.479,121.361,4.0,Drop,SSGKobe,1NHCwCMqV9oNQJXl16IltL,"['pluggnb', 'rage rap']",24.0,Drop,SSGKobe,1NHCwCMqV9oNQJXl16IltL,"['pluggnb', 'rage rap']",24.0,1.0,1
1534,spotify:track:3PBcAl91aUexB2NSjoicDq,111.26105633802817,0.718,0.783,1.0,-7.699,1.0,0.117,0.072,0.0,0.0941,0.197,139.933,4.0,Going Psycho,Vellydagoat,0Uls47yHdW9M1hgXUv1fu5,[],3.0,Going Psycho,Vellydagoat,0Uls47yHdW9M1hgXUv1fu5,[],3.0,0.9861558045613764,71
494,spotify:track:16oi4OiKmkO51l60F5R9kR,111.173,0.932,0.578,9.0,-4.478,1.0,0.366,0.115,0.0,0.115,0.623,129.991,4.0,LIGHTSKIN SH*T (feat. Future & jetsonmade),DaBaby,4r63FhuTkUYltbVAg5TQnk,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",40.0,LIGHTSKIN SH*T (feat. Future & jetsonmade),DaBaby,4r63FhuTkUYltbVAg5TQnk,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",40.0,1.0,2
2503,spotify:track:5aZzAFcFVvgGpaxCJu117d,111.15436,0.92,0.751,1.0,-4.479,0.0,0.346,0.0628,0.0,0.0671,0.867,132.062,4.0,Litty (feat. DaBaby),Rich Dunk,0vaAIkHLkETyNF67vvZjes,['north carolina hip hop'],0.0,Litty (feat. DaBaby),Rich Dunk,0vaAIkHLkETyNF67vvZjes,['north carolina hip hop'],0.0,0.9381698176907495,25
400,spotify:track:0u8OPAAPuIASEmrpg32H62,111.137,0.813,0.521,4.0,-6.825,0.0,0.287,0.422,0.0,0.617,0.551,134.02,4.0,If You Want Me To (feat. Jacquees),2 Chainz,17lzZA2AlOHwCwFALHttmp,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",22.0,If You Want Me To (feat. Jacquees),2 Chainz,17lzZA2AlOHwCwFALHttmp,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",22.0,0.7027449145415342,1
2506,spotify:track:5ayI0eVCzlCfw5A6VbhGk3,111.07733333333334,0.915,0.559,8.0,-10.213,1.0,0.319,0.00129,8.07e-06,0.0565,0.489,129.973,4.0,Hop Out,Lil Shun the Goat,6wJvws27HwYtqKXmFrZ45a,['arkansas hip hop'],11.0,Hop Out,Lil Shun the Goat,6wJvws27HwYtqKXmFrZ45a,['arkansas hip hop'],11.0,0.9401064147919947,3
