,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1937,2024-09-09T18:41:26Z,markbutler915,ios,250200,US,130.132.173.66,,INSIDE (FEAT. TRAVIS SCOTT),Don Toliver,HARDSTONE PSYCHO,spotify:track:24p1C9WueGBQLURpKc3oO8,,,,trackdone,trackdone,True,False,False,1725907035,False,0.774,0.497,1,-5.515,0,0.0369,0.215,0,0.0778,0.692,120.84,250200,4
1938,2024-09-09T18:43:28Z,markbutler915,ios,126986,US,130.132.173.66,,TORE UP,Don Toliver,HARDSTONE PSYCHO,spotify:track:1jKXjxMWlq4BhH6f9GtZbu,,,,trackdone,trackdone,True,False,False,1725907281,False,0.534,0.819,11,-4.329,1,0.038,0.0012,0.0011,0.112,0.0806,154.994,126987,4
1939,2024-09-09T18:44:31Z,markbutler915,ios,68174,US,130.132.173.66,,Intro (Landmine),Odeal,Thoughts I Never Said,spotify:track:0LxTBLGeMgCTJZvcX8rI4c,,,,trackdone,trackdone,True,False,False,1725907403,False,0.44,0.398,3,-10.896,0,0.0454,0.524,1.6e-05,0.235,0.718,84.493,68174,4
1940,2024-09-09T19:33:32Z,markbutler915,ios,132910,US,130.132.173.66,,L.M.B.B - Lost Tapes 2018,Tory Lanez,L.M.B.B,spotify:track:3b29w2gyqVJTEqPHUilhaN,,,,trackdone,unexpected-exit-while-paused,True,False,False,1725907466,False,0.709,0.541,8,-10.764,1,0.42,0.033,0,0.0612,0.653,76.065,140900,4
1941,2024-09-09T19:41:01Z,markbutler915,ios,367700,US,130.132.173.66,,INSIDE (FEAT. TRAVIS SCOTT),Don Toliver,HARDSTONE PSYCHO,spotify:track:24p1C9WueGBQLURpKc3oO8,,,,clickrow,trackdone,True,False,False,1725910420,False,0.774,0.497,1,-5.515,0,0.0369,0.215,0,0.0778,0.692,120.84,250200,4
1942,2024-09-09T19:45:10Z,markbutler915,ios,250004,US,130.132.173.66,,INSIDE (FEAT. TRAVIS SCOTT),Don Toliver,HARDSTONE PSYCHO,spotify:track:24p1C9WueGBQLURpKc3oO8,,,,trackdone,trackdone,True,False,False,1725910856,False,0.774,0.497,1,-5.515,0,0.0369,0.215,0,0.0778,0.692,120.84,250200,4
1943,2024-09-09T19:49:15Z,markbutler915,ios,250200,US,130.132.173.66,,INSIDE (FEAT. TRAVIS SCOTT),Don Toliver,HARDSTONE PSYCHO,spotify:track:24p1C9WueGBQLURpKc3oO8,,,,trackdone,trackdone,True,False,False,1725911105,False,0.774,0.497,1,-5.515,0,0.0369,0.215,0,0.0778,0.692,120.84,250200,4
1944,2024-09-09T19:53:21Z,markbutler915,ios,250200,US,130.132.173.66,,INSIDE (FEAT. TRAVIS SCOTT),Don Toliver,HARDSTONE PSYCHO,spotify:track:24p1C9WueGBQLURpKc3oO8,,,,trackdone,trackdone,True,False,False,1725911351,False,0.774,0.497,1,-5.515,0,0.0369,0.215,0,0.0778,0.692,120.84,250200,4
1945,2024-09-09T19:57:26Z,markbutler915,ios,250200,US,130.132.173.66,,INSIDE (FEAT. TRAVIS SCOTT),Don Toliver,HARDSTONE PSYCHO,spotify:track:24p1C9WueGBQLURpKc3oO8,,,,trackdone,trackdone,True,False,False,1725911596,False,0.774,0.497,1,-5.515,0,0.0369,0.215,0,0.0778,0.692,120.84,250200,4
1946,2024-09-09T20:08:39Z,markbutler915,ios,78318,US,130.132.173.66,,INSIDE (FEAT. TRAVIS SCOTT),Don Toliver,HARDSTONE PSYCHO,spotify:track:24p1C9WueGBQLURpKc3oO8,,,,trackdone,endplay,True,True,False,1725911841,False,0.774,0.497,1,-5.515,0,0.0369,0.215,0,0.0778,0.692,120.84,250200,4
1947,2024-09-09T20:08:47Z,markbutler915,ios,7610,US,130.132.173.66,,OZEBA,Rema,HEIS,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,,,,playbtn,endplay,True,True,False,1725912519,False,,,,,,,,,,,,,
1948,2024-09-09T20:08:49Z,markbutler915,ios,2770,US,130.132.173.66,,Lost My Way,Fridayy,Fridayy,spotify:track:2WuDjAxHAzqbBr2HPAnad5,,,,playbtn,fwdbtn,False,True,False,1725912527,False,0.461,0.402,3,-8.447,0,0.0644,0.268,0,0.129,0.376,90.856,161092,4
1949,2024-09-09T20:10:49Z,markbutler915,ios,120832,US,130.132.173.66,,Pass The Water,Lil Durk,Just Cause Y'all Waited 2,spotify:track:47EQPQzlQ1oC2HJmcc7J8t,,,,fwdbtn,trackdone,True,False,False,1725912529,False,0.686,0.728,5,-5.545,0,0.318,0.00322,0,0.276,0.555,159.865,120832,4
1950,2024-09-09T20:12:35Z,markbutler915,ios,110881,US,130.132.173.66,,GRAMMY PARTY,DaBaby,GRAMMY PARTY,spotify:track:3P7IwlmZ5HMZb9L2NIlJUR,,,,trackdone,trackdone,True,False,False,1725912644,False,0.838,0.53,10,-5.283,0,0.332,0.0121,0,0.38,0.805,156.088,110881,4
1951,2024-09-09T20:14:15Z,markbutler915,ios,103046,US,107.123.17.65,,Smurk Carter,Lil Durk,Nightmares In the Trenches,spotify:track:7L3zJ2qQ0ZGHbqBeDyFPCn,,,,trackdone,fwdbtn,True,True,False,1725912750,False,0.601,0.74,9,-6.686,1,0.331,0.0501,0,0.681,0.592,81.184,217914,4
1952,2024-09-09T20:14:19Z,markbutler915,ios,4270,US,107.123.17.65,,Eyes Red,Lil Durk,Nightmares In the Trenches,spotify:track:327maCobrzQZ20H1LwQ6Bk,,,,fwdbtn,fwdbtn,True,True,False,1725912855,False,0.709,0.447,10,-10.78,0,0.34,0.025,0,0.189,0.207,125.103,145920,4
1953,2024-09-09T20:17:38Z,markbutler915,ios,200000,US,107.123.17.65,,Whatever I Want,Meek Mill,HEATHENISM,spotify:track:6BqnF9KSPIgLqO4EG9erJr,,,,fwdbtn,trackdone,True,False,False,1725912859,False,0.603,0.637,1,-6.437,0,0.0539,0.0147,5.52e-05,0.131,0.0805,144.114,200000,4
1954,2024-09-09T20:17:43Z,markbutler915,ios,8669,US,107.123.17.65,,Old Days,Lil Durk,Old Days,spotify:track:7gM0bjWc2LpgZTihy4U18P,,,,trackdone,fwdbtn,True,True,False,1725913053,False,0.599,0.71,1,-7.39,1,0.576,0.351,0,0.113,0.572,82.243,195268,4
1955,2024-09-09T20:19:37Z,markbutler915,ios,115133,US,107.123.17.65,,Done It Before,Calboy,UNCHAINED,spotify:track:787Qb9XmDpSAWRHC6FWk9I,,,,fwdbtn,trackdone,True,False,False,1725913063,False,,,,,,,,,,,,,
1956,2024-09-09T20:21:38Z,markbutler915,ios,125346,US,107.123.17.65,,LINK UP,Avenoir,NOIRE,spotify:track:04GLL6JKODDRtfmK4uEVlk,,,,trackdone,trackdone,True,False,False,1725913172,False,0.687,0.383,7,-11.369,0,0.032,0.644,0.000273,0.189,0.534,124.002,125347,4
1957,2024-09-09T20:21:49Z,markbutler915,ios,15309,US,107.123.17.65,,Bittersweet,Gunna,Bittersweet,spotify:track:7yfRb4seXT7w8zVMW0dXNa,,,,trackdone,fwdbtn,True,True,False,1725913293,False,0.44,0.636,1,-5.73,0,0.0705,0.564,0,0.253,0.687,158.475,191493,4
1958,2024-09-09T20:24:43Z,markbutler915,ios,174747,US,107.123.17.65,,Grandiose,Rick Ross,Too Good To Be True,spotify:track:2Tl9IbMw4llG7yFzJPyEuN,,,,fwdbtn,trackdone,True,False,False,1725913309,False,0.741,0.694,2,-6.674,1,0.367,0.0222,0,0.11,0.29,139.771,174747,4
1959,2024-09-09T20:27:15Z,markbutler915,ios,157252,US,107.123.17.65,,Sundown (feat. JID),21 Lil Harold,Sundown (feat. JID),spotify:track:0peWrHmZmYS4D77vJJDMhJ,,,,trackdone,trackdone,True,False,False,1725913478,False,0.599,0.779,4,-5.484,0,0.119,0.17,0,0.26,0.276,146.957,157253,4
1960,2024-09-09T20:27:33Z,markbutler915,ios,21189,US,107.123.17.65,,Big Dawg (feat. Chief Wuk),Lil Durk,Almost Healed,spotify:track:7CSxAriQKhvmM7Bu12fm5e,,,,trackdone,fwdbtn,True,True,False,1725913631,False,0.734,0.602,2,-7.304,1,0.229,0.00242,0,0.0993,0.279,83.486,160975,4
1961,2024-09-09T20:30:11Z,markbutler915,ios,159173,US,107.123.17.65,,Safer,Tyla,TYLA,spotify:track:2sghtIUWplVFKBRIHsVmFu,,,,fwdbtn,trackdone,True,False,False,1725913653,False,0.776,0.632,1,-4.863,0,0.0991,0.517,8.84e-06,0.0668,0.969,118.109,159174,4
1962,2024-09-09T20:32:00Z,markbutler915,ios,113333,US,107.123.17.65,,Gimme Da Lite,Southside,Gimme Da Lite,spotify:track:5VE6OSfJkMHyMpHaJzuUqn,,,,trackdone,trackdone,True,False,False,1725913806,False,0.732,0.711,6,-3.622,0,0.212,0.0158,0,0.385,0.406,144.014,113333,4
1963,2024-09-09T20:59:32Z,markbutler915,ios,171708,US,107.123.17.65,,This Sunday,Future,WE STILL DON'T TRUST YOU,spotify:track:5pF8pF6U8ZDGTQmTY71hYn,,,,trackdone,unexpected-exit-while-paused,True,False,False,1725913915,False,0.702,0.691,0,-5.071,1,0.246,0.659,0,0.114,0.146,84.253,198947,4
1964,2024-09-09T20:59:39Z,markbutler915,ios,270,US,107.123.17.65,,This Sunday,Future,WE STILL DON'T TRUST YOU,spotify:track:5pF8pF6U8ZDGTQmTY71hYn,,,,appload,fwdbtn,True,True,False,1725915572,False,0.702,0.691,0,-5.071,1,0.246,0.659,0,0.114,0.146,84.253,198947,4
1965,2024-09-09T21:04:00Z,markbutler915,ios,262768,US,107.123.17.65,,Drew A Picasso,Drake,For All The Dogs,spotify:track:03rwnftfgpYVO6QDWOZcG6,,,,fwdbtn,trackdone,True,False,False,1725915579,False,0.709,0.377,7,-11.327,1,0.219,0.334,0,0.176,0.147,127.921,262769,4
1966,2024-09-09T21:05:04Z,markbutler915,ios,68174,US,107.123.17.65,,Intro (Landmine),Odeal,Thoughts I Never Said,spotify:track:0LxTBLGeMgCTJZvcX8rI4c,,,,trackdone,trackdone,True,False,False,1725915836,False,0.44,0.398,3,-10.896,0,0.0454,0.524,1.6e-05,0.235,0.718,84.493,68174,4
1967,2024-09-09T21:07:11Z,markbutler915,ios,132052,US,107.123.17.65,,Be Easy,Odeal,Be Easy,spotify:track:3w2PO4US2zMxFDxEjWT9yB,,,,trackdone,trackdone,True,False,False,1725915899,False,0.822,0.488,5,-9.24,0,0.643,0.0874,0,0.154,0.439,123.893,132053,4
1968,2024-09-09T21:07:18Z,markbutler915,ios,10483,US,107.123.17.65,,Red Button,Drake,For All The Dogs Scary Hours Edition,spotify:track:5Mc8XDfGQCMkOEZm9rS1cE,,,,trackdone,fwdbtn,True,True,False,1725916026,False,,,,,,,,,,,,,
1969,2024-09-09T21:07:28Z,markbutler915,ios,10500,US,107.123.17.65,,Bahamas Promises,Drake,For All The Dogs,spotify:track:3JZjcKImHcmOI9ylL4zrSc,,,,fwdbtn,fwdbtn,True,True,False,1725916038,False,,,,,,,,,,,,,
1970,2024-09-09T21:07:42Z,markbutler915,ios,13260,US,107.123.17.65,,WHO ELSE?,FRVRFRIDAY,CRUISE CONTROL,spotify:track:0DxRr8vpPP3vcfE76Bnfy2,,,,fwdbtn,fwdbtn,True,True,False,1725916048,False,0.754,0.435,4,-7.838,0,0.0476,0.0434,0.00279,0.114,0.535,119.981,179258,4
1971,2024-09-09T21:08:01Z,markbutler915,ios,19000,US,107.123.17.65,,Like That,Future,WE DON'T TRUST YOU,spotify:track:2tudvzsrR56uom6smgOcSf,,,,fwdbtn,fwdbtn,True,True,False,1725916062,False,,,,,,,,,,,,,
1972,2024-09-09T21:10:33Z,markbutler915,ios,153600,US,107.123.17.65,,RÉSONABLE,FRVRFRIDAY,CAUSE AND EFFECT,spotify:track:4VgRI18ia0Vh3spnaCnNb1,,,,fwdbtn,trackdone,True,False,False,1725916081,False,0.579,0.784,6,-7.866,0,0.0666,0.239,0,0.339,0.0863,87.712,153600,4
1973,2024-09-09T21:12:57Z,markbutler915,ios,147029,US,107.123.17.65,,90210 (feat. Kacy Hill),Travis Scott,Rodeo,spotify:track:51EC3I1nQXpec4gDk0mQyP,,,,trackdone,fwdbtn,True,True,False,1725916228,False,0.402,0.527,9,-6.737,0,0.0917,0.113,8.48e-06,0.105,0.31,81.42,339067,4
1974,2024-09-09T21:13:08Z,markbutler915,ios,11380,US,107.123.17.65,,No One Else (feat. Fridayy),Chris Brown,11:11,spotify:track:1lYqI9WKBPsL6Hf93yT9bB,,,,fwdbtn,fwdbtn,True,True,False,1725916377,False,0.695,0.798,6,-6.231,0,0.0436,0.0552,1.02e-05,0.125,0.291,119.977,223481,4
1975,2024-09-09T21:13:33Z,markbutler915,ios,24480,US,107.123.17.65,,WTFYM,Future,WE DON'T TRUST YOU,spotify:track:1xwvjqcwflD2NEqRCNcCo2,,,,fwdbtn,fwdbtn,True,True,False,1725916388,False,0.81,0.587,5,-6.336,0,0.287,0.373,0,0.116,0.628,147.925,292600,4
1976,2024-09-09T21:13:33Z,markbutler915,ios,120,US,107.123.17.65,,Knock Knock,Nardo Wick,Knock Knock,spotify:track:0uzYgihulBeLAP1EvvJEr7,,,,fwdbtn,fwdbtn,True,True,False,1725916413,False,0.734,0.447,1,-7.08,1,0.308,0.000219,0.000114,0.108,0.061,172.075,145372,4
1977,2024-09-09T21:13:35Z,markbutler915,ios,1880,US,107.123.17.65,,Sensational (feat. Davido & Lojay),Chris Brown,11:11,spotify:track:44G2gUVQvNNZ6w3i05tR4n,,,,fwdbtn,backbtn,True,True,False,1725916413,False,0.774,0.609,6,-7.077,1,0.126,0.101,0,0.117,0.797,100.008,231109,4
1978,2024-09-09T21:14:22Z,markbutler915,ios,47200,US,107.123.17.65,,Knock Knock,Nardo Wick,Knock Knock,spotify:track:0uzYgihulBeLAP1EvvJEr7,,,,backbtn,fwdbtn,True,True,False,1725916415,False,0.734,0.447,1,-7.08,1,0.308,0.000219,0.000114,0.108,0.061,172.075,145372,4
1979,2024-09-09T21:14:23Z,markbutler915,ios,790,US,107.123.17.65,,Sensational (feat. Davido & Lojay),Chris Brown,11:11,spotify:track:44G2gUVQvNNZ6w3i05tR4n,,,,fwdbtn,fwdbtn,True,True,False,1725916462,False,0.774,0.609,6,-7.077,1,0.126,0.101,0,0.117,0.797,100.008,231109,4
1980,2024-09-09T21:14:24Z,markbutler915,ios,1660,US,107.123.17.65,,8am in Charlotte,Drake,For All The Dogs,spotify:track:0w3Mfe4PIVjuFjJbe3OlYv,,,,fwdbtn,fwdbtn,True,True,False,1725916463,False,0.567,0.682,4,-6.423,1,0.274,0.643,0,0.512,0.668,79.043,266848,4
1981,2024-09-09T21:14:26Z,markbutler915,ios,810,US,107.123.17.65,,red sky,21 Savage,american dream,spotify:track:4yLyVdEqV790aIXyGif85v,,,,fwdbtn,fwdbtn,True,True,False,1725916466,False,0.474,0.621,7,-8.253,0,0.103,0.187,0,0.16,0.396,114.314,176835,4
1982,2024-09-09T21:14:26Z,markbutler915,ios,400,US,107.123.17.65,,DON'T YOU LIE,Offset,SET IT OFF,spotify:track:0MSTxF501TyzjuRTHZz46g,,,,fwdbtn,fwdbtn,True,True,False,1725916464,False,0.839,0.757,8,-5.082,0,0.134,0.215,0,0.335,0.344,119.956,191467,4
1983,2024-09-09T21:14:28Z,markbutler915,ios,1420,US,107.123.17.65,,DIFFERENT,Avenoir,NOIRE,spotify:track:0gf3IZ1k7teUROj3lmUOZM,,,,fwdbtn,fwdbtn,True,True,False,1725916466,False,0.375,0.24,10,-15.11,0,0.037,0.939,0.0112,0.125,0.109,126.003,155587,4
1984,2024-09-09T21:14:29Z,markbutler915,ios,420,US,107.123.17.65,,R e s e n t m e n t,PARTYNEXTDOOR,PARTYNEXTDOOR 4 (P4),spotify:track:3ViEhfgPwDKva54pvEQFTO,,,,fwdbtn,fwdbtn,True,True,False,1725916468,False,0.572,0.228,5,-15.529,1,0.0398,0.616,0.0238,0.121,0.333,94.164,224187,4
1985,2024-09-09T21:15:27Z,markbutler915,ios,58330,US,107.123.17.65,,Stickz N Stonez,J. Cole,Might Delete Later,spotify:track:1tTKy8pW1dMaXJm7bYrSzA,,,,fwdbtn,fwdbtn,True,True,False,1725916469,False,0.535,0.726,4,-6.515,0,0.386,0.194,0,0.311,0.471,77.238,200787,4
1986,2024-09-09T21:15:36Z,markbutler915,ios,8650,US,130.132.173.66,,Splash.Wave.Repeat (Interlude),Tory Lanez,Alone at Prom (Deluxe),spotify:track:7Dh3IoDM3XtyIxkzrbuhZV,,,,fwdbtn,fwdbtn,True,True,False,1725916527,False,0.415,0.727,10,-4.915,0,0.0637,0.0101,0.00139,0.0687,0.252,139.816,205717,4
1987,2024-09-09T21:17:49Z,markbutler915,ios,133410,US,130.132.173.66,,BROAD DAY (feat. Future),Offset,SET IT OFF,spotify:track:6Qc90FMwNUjJ2M893RdYUg,,,,fwdbtn,fwdbtn,True,True,False,1725916536,False,0.812,0.657,2,-6.09,1,0.215,0.048,0,0.167,0.146,94.953,168427,4
1988,2024-09-09T21:20:30Z,markbutler915,ios,120310,US,130.132.173.66,,Star Island,Rick Ross,Too Good To Be True,spotify:track:1q3rJPBcsfEeOWL2WuTbqL,,,,fwdbtn,fwdbtn,True,True,False,1725916669,False,0.661,0.779,2,-3.435,1,0.27,0.0374,0,0.243,0.407,77.12,137921,4
1989,2024-09-09T21:20:49Z,markbutler915,ios,18960,US,130.132.173.66,,Everyday Hustle,Future,WE DON'T TRUST YOU,spotify:track:3Vg7nPYlOrCkcV1abKbRQ1,,,,fwdbtn,fwdbtn,True,True,False,1725916830,False,0.557,0.704,6,-5.641,0,0.39,0.0595,0,0.676,0.378,179.494,226947,3
1990,2024-09-09T21:20:51Z,markbutler915,ios,2220,US,130.132.173.66,,Somethin' (feat. Sexyy Red),Nardo Wick,Somethin' (feat. Sexyy Red),spotify:track:3LdP8uDwQ1NVwNCrb8I32K,,,,fwdbtn,fwdbtn,True,True,False,1725916849,False,0.749,0.717,8,-4.739,1,0.328,0.000799,0,0.16,0.36,159.987,149246,4
1991,2024-09-09T21:29:05Z,markbutler915,ios,16140,US,107.123.17.65,,Stealth Mode (feat. Bas),J. Cole,Might Delete Later,spotify:track:3zyjnHtoi8AtiGgZFnJP7O,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1725916851,False,0.748,0.496,8,-8.602,1,0.144,0.657,0,0.222,0.525,142.009,135213,4
1992,2024-09-10T00:33:47Z,markbutler915,ios,200438,US,130.132.173.66,,,,,,"Episode 217 | ""The Community Note""",The Mallory Bros Podcast,spotify:episode:7wDAYzu1AEI8qcNfZWXrEq,clickrow,unexpected-exit-while-paused,False,False,False,1725917354,False,,,,,,,,,,,,,
1993,2024-09-10T00:54:10Z,markbutler915,ios,88560,US,130.132.173.66,,BEFORE THE MORNING,CThruRio,BEFORE THE MORNING,spotify:track:4WBeX7hmIBZgrCtQfUSjNR,,,,clickrow,endplay,False,True,False,1725928436,False,0.573,0.878,3,-3.372,0,0.0611,0.0538,0,0.103,0.521,164.928,132377,4
1994,2024-09-10T10:05:06Z,markbutler915,ios,34140,US,130.132.173.66,,OZEBA,Rema,HEIS,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,,,,playbtn,unexpected-exit-while-paused,True,False,False,1725929650,False,,,,,,,,,,,,,
1995,2024-09-10T12:55:01Z,markbutler915,ios,1900,US,130.132.173.66,,OZEBA,Rema,HEIS,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,,,,appload,fwdbtn,True,True,False,1725972897,False,,,,,,,,,,,,,
1996,2024-09-10T12:55:04Z,markbutler915,ios,2620,US,130.132.173.66,,Be Easy,Odeal,Be Easy,spotify:track:3w2PO4US2zMxFDxEjWT9yB,,,,fwdbtn,fwdbtn,True,True,False,1725972901,False,0.822,0.488,5,-9.24,0,0.643,0.0874,0,0.154,0.439,123.893,132053,4
1997,2024-09-10T16:52:54Z,markbutler915,ios,164528,US,2600:387:15:1413::8,,BACKSTREETS (FEAT. TEEZO TOUCHDOWN),Don Toliver,HARDSTONE PSYCHO,spotify:track:2AXyDKTC0kFvSiQPgje4ql,,,,fwdbtn,fwdbtn,True,True,False,1725972904,False,0.748,0.572,9,-5.343,1,0.0505,0.224,0,0.173,0.693,130.018,197667,4
1998,2024-09-10T17:32:53Z,markbutler915,ios,305293,US,2600:387:15:1413::8,,SHAKE,Franglish,SHAKE,spotify:track:5i0rsI0ih8V4pgY6J3MsHT,,,,fwdbtn,fwdbtn,True,True,False,1725987174,False,0.675,0.532,2,-5.77,1,0.116,0.421,0,0.338,0.413,156.187,171282,4
1999,2024-09-10T20:49:07Z,markbutler915,ios,121850,US,130.132.173.66,,INSIDE (FEAT. TRAVIS SCOTT),Don Toliver,HARDSTONE PSYCHO,spotify:track:24p1C9WueGBQLURpKc3oO8,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1725989573,False,0.774,0.497,1,-5.515,0,0.0369,0.215,0,0.0778,0.692,120.84,250200,4
2000,2024-09-10T20:53:31Z,markbutler915,ios,260099,US,130.132.173.66,,INSIDE (FEAT. TRAVIS SCOTT),Don Toliver,HARDSTONE PSYCHO,spotify:track:24p1C9WueGBQLURpKc3oO8,,,,appload,trackdone,True,False,False,1726001347,False,0.774,0.497,1,-5.515,0,0.0369,0.215,0,0.0778,0.692,120.84,250200,4
2001,2024-09-10T20:57:21Z,markbutler915,ios,148240,US,2600:387:15:1413::8,,whatsapp (wassam),Gunna,One of Wun,spotify:track:6LAicOLiCrHw0bmaLBDbC8,,,,trackdone,trackdone,True,False,False,1726001606,False,0.768,0.723,1,-5.06,1,0.169,0.0167,1.47e-05,0.127,0.211,136.003,148240,4
2002,2024-09-10T20:59:08Z,markbutler915,ios,109051,US,2600:387:15:1413::8,,Distractions,NxWorries,Why Lawd?,spotify:track:4k8AO5jk774WA6mg9YCxSG,,,,trackdone,trackdone,True,False,False,1726001836,False,0.631,0.426,1,-14.036,1,0.154,0.733,0.00416,0.159,0.634,87.978,109052,4
2003,2024-09-10T21:02:25Z,markbutler915,ios,200786,US,2600:387:15:1413::8,,let it breathe (feat. Roddy Ricch),Gunna,One of Wun,spotify:track:4vpx4cL7IRedZul0j0bL2c,,,,trackdone,trackdone,True,False,False,1726001943,False,0.788,0.728,1,-3.765,0,0.261,0.17,4.82e-06,0.11,0.287,153.07,200787,1
2004,2024-09-10T21:02:47Z,markbutler915,ios,26610,US,2600:387:15:1413::8,,First Person Shooter (feat. J. Cole),Drake,For All The Dogs,spotify:track:7aqfrAY2p9BUSiupwk3svU,,,,trackdone,fwdbtn,True,True,False,1726002140,False,0.475,0.655,11,-7.342,0,0.33,0.0306,0,0.375,0.245,163.997,247444,4
2005,2024-09-10T21:02:49Z,markbutler915,ios,1050,US,2600:387:15:1413::8,,Survivor’s Remorse,Roddy Ricch,Survivor’s Remorse,spotify:track:4Xg53MegsZ6MRIbZ2kE6Eh,,,,fwdbtn,fwdbtn,True,True,False,1726002167,False,0.674,0.417,5,-7.437,0,0.0623,0.184,0,0.356,0.204,135.939,156646,4
2006,2024-09-11T00:27:04Z,markbutler915,ios,57596,US,130.132.173.66,,Tshwala Bam (feat. S.N.E),TitoM,Tshwala Bam (feat. S.N.E),spotify:track:6cyXHTix4NQ069gKJEYv41,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1726002169,False,0.813,0.552,4,-12.066,0,0.0426,0.0639,0.00667,0.0951,0.517,112.022,202560,4
2007,2024-09-11T00:29:33Z,markbutler915,ios,145867,US,130.132.173.66,,Tshwala Bam (feat. S.N.E),TitoM,Tshwala Bam (feat. S.N.E),spotify:track:6cyXHTix4NQ069gKJEYv41,,,,appload,trackdone,True,False,False,1726014424,False,0.813,0.552,4,-12.066,0,0.0426,0.0639,0.00667,0.0951,0.517,112.022,202560,4
2008,2024-09-11T00:33:02Z,markbutler915,ios,213637,US,130.132.173.66,,You (feat. Travis Scott),Don Toliver,Life of a DON,spotify:track:4qS2KPWvsQzLvRa9oCHw41,,,,trackdone,trackdone,True,False,False,1726014568,False,0.782,0.528,1,-6.035,0,0.0532,0.409,7.89e-05,0.0999,0.389,117.977,213637,4
2009,2024-09-11T00:35:31Z,markbutler915,ios,153485,US,130.132.173.66,,Where I Go (feat. H.E.R.),NxWorries,Why Lawd?,spotify:track:2Un1CELOG7WHLBUd7Yvtlp,,,,trackdone,fwdbtn,True,True,False,1726014777,False,0.595,0.419,1,-14.69,0,0.234,0.741,0.00187,0.11,0.747,87.747,198449,4
2010,2024-09-11T00:38:26Z,markbutler915,ios,175636,US,130.132.173.66,,Showa,Kizz Daniel,TZA,spotify:track:4WYbYaibpIWj1FLbMUH2Yb,,,,fwdbtn,trackdone,True,False,False,1726014931,False,,,,,,,,,,,,,
2011,2024-09-11T00:38:46Z,markbutler915,ios,23471,US,130.132.173.66,,4X4,Don Toliver,HARDSTONE PSYCHO,spotify:track:62qGV0G7Nu2IEqL5sWKuSB,,,,trackdone,fwdbtn,True,True,False,1726015101,False,0.481,0.595,8,-5.57,1,0.044,0.0188,7.54e-05,0.121,0.0546,129.922,202747,4
2012,2024-09-11T00:41:07Z,markbutler915,ios,142055,US,130.132.173.66,,Shipment,Vellydagoat,Mastercraft,spotify:track:11zjcwbvKwCb6skNUDwAdD,,,,fwdbtn,trackdone,True,False,False,1726015126,False,0.749,0.536,6,-8.247,0,0.0964,0.395,0,0.0827,0.185,134.974,142056,4
2013,2024-09-11T00:43:17Z,markbutler915,ios,135213,US,130.132.173.66,,Stealth Mode (feat. Bas),J. Cole,Might Delete Later,spotify:track:3zyjnHtoi8AtiGgZFnJP7O,,,,trackdone,trackdone,True,False,False,1726015262,False,0.748,0.496,8,-8.602,1,0.144,0.657,0,0.222,0.525,142.009,135213,4
2014,2024-09-11T00:53:10Z,markbutler915,ios,14472,US,130.132.173.66,,Still Omw,Blxst,Before You Go,spotify:track:2jCow5NxFb0EbcbIGRwNmN,,,,trackdone,endplay,True,True,False,1726015392,False,0.78,0.589,1,-5.854,0,0.361,0.724,7e-06,0.402,0.552,102.036,115453,4
2015,2024-09-11T00:56:58Z,markbutler915,ios,0,US,130.132.173.66,,Push Ups,Drake,Push Ups,spotify:track:3eh51r6rFWAlGQRlHx9QnQ,,,,trackdone,endplay,True,True,False,1726016217,False,0.598,0.696,2,-4.789,1,0.112,0.0153,0,0.219,0.209,91.057,232774,4
2016,2024-09-11T00:56:58Z,markbutler915,ios,228406,US,130.132.173.66,,Push Ups,Drake,Push Ups,spotify:track:3eh51r6rFWAlGQRlHx9QnQ,,,,clickrow,trackdone,True,False,False,1726015990,False,0.598,0.696,2,-4.789,1,0.112,0.0153,0,0.219,0.209,91.057,232774,4
2017,2024-09-11T01:02:50Z,markbutler915,ios,351949,US,130.132.173.66,,,,,,Push Ups X Family Matters,bangtanbzness,spotify:episode:0uU2LX1fY5fVY0AGlEGveS,clickrow,trackdone,False,False,False,1726016218,False,,,,,,,,,,,,,
2018,2024-09-11T01:11:05Z,markbutler915,ios,22598,US,107.123.17.107,,,,,,Like that (Taylor's Version),bangtanbzness,spotify:episode:4twfCiYF2SXOjGqMue9fpX,trackdone,endplay,False,True,False,1726016570,False,,,,,,,,,,,,,
